event_id,payment_id,related_type,related_id,amount,event_date,category
2489,3038,college,0,58677.21,2024-10-19,Listing Fee
2490,3039,college,0,8007.77,2026-04-18,Premium Feature
2491,3040,college,93,150000.0,2025-10-16,Subscription Revenue
2492,3041,college,0,18874.65,2025-09-07,Premium Feature
2493,3042,college,17,33840.0,2023-11-23,Placement Commission
2494,3043,college,9,40560.0,2025-08-05,Placement Commission
2495,3044,college,0,23855.64,2025-05-25,Listing Fee
2496,3045,college,0,65907.76,2024-04-10,Listing Fee
2497,3046,college,20,39920.0,2024-01-23,Placement Commission
2498,3047,college,0,21162.74,2026-03-01,Listing Fee
2499,3048,college,18,25000.0,2023-08-31,Subscription Revenue
2500,3049,college,47,100000.0,2023-10-28,Subscription Revenue
2501,3050,college,0,51326.85,2024-05-01,Premium Feature
2502,3051,college,83,46720.0,2025-08-04,Placement Commission
2503,3052,college,3,36320.0,2026-05-27,Placement Commission
2504,3053,college,56,54880.0,2024-11-14,Placement Commission
2505,3054,college,0,32972.42,2026-06-08,Listing Fee
2506,3055,college,0,31223.84,2024-06-30,Listing Fee
2507,3057,college,0,36800.15,2023-12-24,Listing Fee
2508,3058,college,0,24995.11,2024-03-02,Premium Feature
2509,3059,college,1,25000.0,2025-12-17,Subscription Revenue
2510,3061,college,78,98720.0,2025-01-15,Placement Commission
2511,3062,college,0,46789.51,2026-02-10,Premium Feature
2512,3063,college,5,18320.0,2024-08-15,Placement Commission
2513,3064,college,24,150000.0,2025-05-13,Subscription Revenue
2514,3065,college,0,8781.12,2023-09-13,Listing Fee
2515,3066,college,0,13650.72,2026-05-20,Listing Fee
2516,3067,college,0,40778.08,2026-06-10,Listing Fee
2517,3068,college,66,37760.0,2026-01-30,Placement Commission
2518,3069,college,44,100000.0,2024-02-25,Subscription Revenue
2519,3070,college,10,27760.0,2025-05-23,Placement Commission
2520,3071,college,0,17586.56,2024-03-12,Premium Feature
2521,3073,college,0,39718.08,2023-06-24,Listing Fee
2522,3074,college,0,20694.0,2024-10-28,Listing Fee
2523,3075,college,0,19047.24,2023-08-30,Premium Feature
2524,3076,college,18,100000.0,2023-11-26,Subscription Revenue
2525,3077,college,26,25000.0,2024-07-28,Subscription Revenue
2526,3078,college,0,67142.48,2026-04-19,Listing Fee
2527,3079,college,37,53840.0,2026-04-25,Placement Commission
2528,3081,college,9,100000.0,2025-08-04,Subscription Revenue
2529,3082,college,91,25000.0,2025-10-28,Subscription Revenue
2530,3083,college,69,50000.0,2024-05-19,Subscription Revenue
2531,3084,college,6,24960.0,2025-09-16,Placement Commission
2532,3085,college,2,25000.0,2025-03-15,Subscription Revenue
2533,3086,college,0,49448.89,2026-06-21,Listing Fee
2534,3087,college,86,38160.0,2024-04-08,Placement Commission
2535,3090,college,0,8027.32,2025-10-24,Listing Fee
2536,3091,college,57,51600.0,2026-04-01,Placement Commission
2537,3092,college,95,69920.0,2025-05-08,Placement Commission
2538,3093,college,0,53254.71,2024-03-23,Premium Feature
2539,3095,college,26,100000.0,2024-10-23,Subscription Revenue
2540,3098,college,6,58080.0,2024-02-06,Placement Commission
2541,3099,college,0,21695.18,2026-06-01,Listing Fee
2542,3100,college,68,25000.0,2024-06-01,Subscription Revenue
2543,3102,college,68,31920.0,2026-05-08,Placement Commission
2544,3104,college,65,51200.0,2024-09-11,Placement Commission
2545,3106,college,80,50000.0,2025-12-30,Subscription Revenue
2546,3107,college,51,25040.0,2024-01-12,Placement Commission
2547,3108,college,25,25000.0,2025-01-17,Subscription Revenue
2548,3109,college,98,25000.0,2024-05-13,Subscription Revenue
2549,3110,college,32,56000.0,2024-05-15,Placement Commission
2550,3112,college,0,43239.33,2025-12-05,Listing Fee
2551,3113,college,51,25000.0,2026-01-07,Subscription Revenue
2552,3114,college,62,100000.0,2026-05-31,Subscription Revenue
2553,3116,college,0,10108.29,2023-12-28,Premium Feature
2554,3117,college,99,67680.0,2025-11-09,Placement Commission
2555,3119,college,2,50000.0,2024-07-01,Subscription Revenue
2556,3120,college,0,59458.54,2024-12-20,Listing Fee
2557,3121,college,35,47360.0,2024-01-05,Placement Commission
2558,3122,college,0,10464.75,2024-01-12,Listing Fee
2559,3123,college,77,100000.0,2025-04-28,Subscription Revenue
2560,3124,college,49,51760.0,2025-02-04,Placement Commission
2561,3125,college,57,41360.0,2025-11-18,Placement Commission
2562,3126,college,5,100000.0,2025-01-04,Subscription Revenue
2563,3127,college,0,48363.06,2024-09-21,Listing Fee
2564,3128,college,17,84000.0,2025-11-19,Placement Commission
2565,3129,college,90,40320.0,2025-07-26,Placement Commission
2566,3130,college,25,50800.0,2024-12-19,Placement Commission
2567,3131,college,80,150000.0,2026-02-20,Subscription Revenue
2568,3132,college,72,50000.0,2024-09-13,Subscription Revenue
2569,3133,college,0,52230.68,2025-03-06,Listing Fee
2570,3135,college,58,37920.0,2024-05-31,Placement Commission
2571,3136,college,7,54320.0,2023-12-05,Placement Commission
2572,3137,college,0,39035.37,2024-08-01,Listing Fee
2573,3138,college,3,32000.0,2025-03-01,Placement Commission
2574,3139,college,0,58967.24,2026-01-11,Premium Feature
2575,3140,college,41,50000.0,2026-03-22,Subscription Revenue
2576,3141,college,96,25000.0,2025-04-24,Subscription Revenue
2577,3143,college,0,58311.25,2026-04-12,Listing Fee
2578,3144,college,17,56480.0,2023-12-31,Placement Commission
2579,3145,college,59,39120.0,2025-07-12,Placement Commission
2580,3146,college,26,76960.0,2025-06-13,Placement Commission
2581,3147,college,6,19920.0,2025-03-23,Placement Commission
2582,3148,college,76,50000.0,2023-08-30,Subscription Revenue
2583,3149,college,38,25000.0,2024-10-16,Subscription Revenue
2584,3150,college,4,43280.0,2023-09-03,Placement Commission
2585,3151,college,0,28205.02,2023-07-07,Premium Feature
2586,3152,college,90,28320.0,2025-07-06,Placement Commission
2587,3153,college,19,43680.0,2024-04-18,Placement Commission
2588,3155,college,20,26480.0,2023-08-21,Placement Commission
2589,3156,college,0,70355.28,2025-08-19,Premium Feature
2590,3157,college,100,81360.0,2025-06-27,Placement Commission
2591,3159,college,0,7114.56,2026-02-23,Premium Feature
2592,3160,college,0,24705.95,2025-12-06,Listing Fee
2593,3161,college,43,25000.0,2024-03-11,Subscription Revenue
2594,3162,college,86,30880.0,2024-08-24,Placement Commission
2595,3163,college,95,25000.0,2023-11-29,Subscription Revenue
2596,3164,college,9,25000.0,2024-05-04,Subscription Revenue
2597,3166,college,88,25000.0,2025-07-17,Subscription Revenue
2598,3167,college,0,31091.57,2025-05-22,Premium Feature
2599,3169,college,0,6491.69,2026-05-21,Premium Feature
2600,3171,college,0,35667.81,2024-10-23,Listing Fee
2601,3172,college,86,66720.0,2025-03-16,Placement Commission
2602,3175,college,26,150000.0,2026-02-11,Subscription Revenue
2603,3176,college,0,27953.28,2025-07-01,Listing Fee
2604,3177,college,66,25000.0,2024-01-09,Subscription Revenue
2605,3178,college,55,25000.0,2023-09-11,Subscription Revenue
2606,3179,college,0,21892.12,2025-11-18,Premium Feature
2607,3182,college,52,150000.0,2023-07-29,Subscription Revenue
2608,3183,college,0,18305.34,2025-09-29,Listing Fee
2609,3184,college,0,49615.2,2024-03-27,Listing Fee
2610,3186,college,78,57760.0,2024-03-31,Placement Commission
2611,3187,college,0,7012.14,2025-11-10,Listing Fee
2612,3188,college,0,46329.59,2025-10-14,Listing Fee
2613,3189,college,55,150000.0,2024-02-02,Subscription Revenue
2614,3190,college,0,63025.16,2025-05-15,Premium Feature
2615,3192,college,12,30320.0,2025-09-04,Placement Commission
2616,3194,college,15,43120.0,2024-06-15,Placement Commission
2617,3195,college,62,76560.0,2024-04-17,Placement Commission
2618,3196,college,0,32118.97,2026-05-18,Premium Feature
2619,3197,college,0,54424.25,2024-09-29,Listing Fee
2620,3198,college,72,91840.0,2024-02-03,Placement Commission
2621,3199,college,0,72949.65,2026-05-04,Premium Feature
2622,3200,college,0,61557.08,2023-07-26,Listing Fee
2623,3201,college,0,46619.96,2024-11-08,Listing Fee
2624,3202,college,0,18588.38,2025-08-05,Premium Feature
2625,3206,college,2,25000.0,2024-01-25,Subscription Revenue
2626,3207,college,83,65840.0,2025-03-26,Placement Commission
2627,3208,college,23,25000.0,2024-03-03,Subscription Revenue
2628,3209,college,68,150000.0,2024-04-24,Subscription Revenue
2629,3210,college,69,150000.0,2023-08-20,Subscription Revenue
2630,3211,college,9,150000.0,2024-10-29,Subscription Revenue
2631,3212,college,56,50000.0,2023-06-24,Subscription Revenue
2632,3214,college,9,58160.0,2026-02-14,Placement Commission
2633,3216,college,15,51120.0,2025-09-07,Placement Commission
2634,3217,college,0,62790.98,2023-10-28,Listing Fee
2635,3218,college,0,32048.58,2025-04-29,Listing Fee
2636,3219,college,7,100000.0,2026-01-21,Subscription Revenue
2637,3220,college,4,30240.0,2024-12-01,Placement Commission
2638,3221,college,0,37353.2,2023-07-15,Premium Feature
2639,3222,college,0,58094.95,2025-10-19,Listing Fee
2640,3223,college,29,25000.0,2025-10-17,Subscription Revenue
2641,3224,college,72,100000.0,2024-06-28,Subscription Revenue
2642,3226,college,9,25000.0,2024-05-15,Subscription Revenue
2643,3227,college,61,32880.0,2024-01-23,Placement Commission
2644,3228,college,0,63808.54,2026-02-16,Premium Feature
2645,3229,college,5,150000.0,2024-01-23,Subscription Revenue
2646,3231,college,18,150000.0,2025-06-26,Subscription Revenue
2647,3232,college,0,21862.46,2024-06-16,Listing Fee
2648,3233,college,16,50000.0,2025-07-10,Subscription Revenue
2649,3234,college,0,36161.79,2023-09-15,Listing Fee
2650,3236,college,3,25000.0,2023-10-13,Subscription Revenue
2651,3238,college,69,100000.0,2025-02-04,Subscription Revenue
2652,3240,college,54,46160.0,2026-06-02,Placement Commission
2653,3241,college,1,50000.0,2025-04-10,Subscription Revenue
2654,3242,college,68,32480.0,2024-02-16,Placement Commission
2655,3243,college,0,14486.46,2024-02-05,Listing Fee
2656,3245,college,0,39476.43,2024-07-16,Premium Feature
2657,3246,college,17,56480.0,2024-01-11,Placement Commission
2658,3247,college,42,100000.0,2026-01-27,Subscription Revenue
2659,3248,college,61,100000.0,2023-09-18,Subscription Revenue
2660,3249,college,82,34000.0,2026-04-19,Placement Commission
2661,3250,college,63,55840.0,2025-09-26,Placement Commission
2662,3251,college,0,25309.35,2024-03-28,Listing Fee
2663,3253,college,5,100000.0,2024-01-29,Subscription Revenue
2664,3254,college,57,94000.0,2024-07-31,Placement Commission
2665,3255,college,63,141040.0,2026-04-01,Placement Commission
2666,3257,college,79,50960.0,2024-05-07,Placement Commission
2667,3258,college,60,150000.0,2024-07-25,Subscription Revenue
2668,3260,college,53,25000.0,2023-11-18,Subscription Revenue
2669,3263,college,96,84080.0,2025-09-29,Placement Commission
2670,3264,college,87,73680.0,2025-03-15,Placement Commission
2671,3265,college,0,64772.07,2024-09-21,Listing Fee
2672,3266,college,85,32240.0,2026-04-15,Placement Commission
2673,3268,college,0,42575.02,2024-08-02,Listing Fee
2674,3269,college,33,50000.0,2023-09-04,Subscription Revenue
2675,3270,college,8,73440.0,2026-04-21,Placement Commission
2676,3271,college,20,40320.0,2026-04-18,Placement Commission
2677,3272,college,66,100000.0,2023-08-09,Subscription Revenue
2678,3273,college,82,32640.0,2025-11-30,Placement Commission
2679,3274,college,0,14880.06,2025-10-24,Listing Fee
2680,3275,college,0,21348.64,2024-09-22,Premium Feature
2681,3276,college,0,42205.38,2024-05-29,Premium Feature
2682,3278,college,0,15106.12,2025-01-04,Listing Fee
2683,3279,college,14,25000.0,2023-11-28,Subscription Revenue
2684,3280,college,0,35943.78,2025-07-13,Listing Fee
2685,3281,college,0,63734.04,2024-12-10,Listing Fee
2686,3282,college,29,100000.0,2023-11-08,Subscription Revenue
2687,3283,college,0,41496.5,2026-05-02,Premium Feature
2688,3284,college,36,100000.0,2025-03-30,Subscription Revenue
2689,3285,college,2,146400.0,2026-01-05,Placement Commission
2690,3286,college,0,66343.22,2023-08-13,Premium Feature
2691,3287,college,44,25000.0,2025-08-20,Subscription Revenue
2692,3288,college,95,32480.0,2025-12-26,Placement Commission
2693,3291,college,0,74376.81,2023-10-03,Listing Fee
2694,3292,college,20,100000.0,2025-08-31,Subscription Revenue
2695,3293,college,49,50000.0,2023-06-26,Subscription Revenue
2696,3294,college,0,53224.06,2025-01-27,Listing Fee
2697,3295,college,1,25000.0,2023-06-28,Subscription Revenue
2698,3296,college,81,25000.0,2026-06-28,Subscription Revenue
2699,3298,college,0,32335.77,2023-10-16,Listing Fee
2700,3300,college,0,36807.22,2024-07-02,Listing Fee
2701,3301,college,0,27461.16,2024-08-22,Listing Fee
2702,3302,college,0,29439.06,2023-09-11,Premium Feature
2703,3303,college,9,25000.0,2025-12-17,Subscription Revenue
2704,3304,college,0,34536.85,2024-09-14,Premium Feature
2705,3305,college,0,12711.99,2026-03-14,Premium Feature
2706,3306,college,66,25000.0,2025-08-31,Subscription Revenue
2707,3307,college,7,35520.0,2025-03-10,Placement Commission
2708,3308,college,94,29760.0,2025-02-06,Placement Commission
2709,3309,college,100,50000.0,2026-06-05,Subscription Revenue
2710,3310,college,26,26160.0,2026-06-08,Placement Commission
2711,3311,college,91,111280.0,2023-12-02,Placement Commission
2712,3312,college,40,50000.0,2025-10-24,Subscription Revenue
2713,3313,college,0,36663.11,2023-11-20,Listing Fee
2714,3314,college,0,64733.32,2025-08-25,Premium Feature
2715,3316,college,0,25081.51,2026-06-27,Listing Fee
2716,3317,college,17,50000.0,2026-03-03,Subscription Revenue
2717,3318,college,82,41760.0,2025-06-23,Placement Commission
2718,3320,college,0,40013.12,2023-06-23,Listing Fee
2719,3321,college,41,56640.0,2026-06-03,Placement Commission
2720,3322,college,34,67600.0,2026-02-25,Placement Commission
2721,3323,college,0,9712.29,2025-12-16,Premium Feature
2722,3324,college,13,100000.0,2025-01-29,Subscription Revenue
2723,3325,college,46,92160.0,2026-06-30,Placement Commission
2724,3327,college,95,50000.0,2025-01-13,Subscription Revenue
2725,3328,college,0,42807.66,2023-07-19,Listing Fee
2726,3329,college,23,32320.0,2026-02-11,Placement Commission
2727,3330,college,75,50000.0,2025-06-29,Subscription Revenue
2728,3332,college,48,63520.0,2024-07-15,Placement Commission
2729,3333,college,0,48117.55,2025-01-29,Premium Feature
2730,3334,college,0,49304.15,2024-10-15,Listing Fee
2731,3335,college,0,74697.37,2024-02-01,Listing Fee
2732,3336,college,10,50000.0,2026-04-10,Subscription Revenue
2733,3337,college,37,25000.0,2023-08-21,Subscription Revenue
2734,3338,college,0,19816.29,2023-08-09,Listing Fee
2735,3339,college,23,100000.0,2024-09-24,Subscription Revenue
2736,3340,college,0,25520.82,2024-05-18,Listing Fee
2737,3342,college,34,150000.0,2026-01-18,Subscription Revenue
2738,3343,college,72,22480.0,2025-03-14,Placement Commission
2739,3344,college,90,100000.0,2024-10-01,Subscription Revenue
2740,3345,college,90,50000.0,2024-08-30,Subscription Revenue
2741,3346,college,25,50000.0,2025-12-14,Subscription Revenue
2742,3347,college,69,150000.0,2023-08-27,Subscription Revenue
2743,3348,college,25,25000.0,2023-11-01,Subscription Revenue
2744,3349,college,36,150000.0,2025-03-27,Subscription Revenue
2745,3350,college,54,46160.0,2026-05-26,Placement Commission
2746,3351,college,0,28486.33,2024-06-14,Listing Fee
2747,3352,college,48,26000.0,2023-09-13,Placement Commission
2748,3353,college,0,33000.63,2024-04-14,Listing Fee
2749,3354,college,0,55806.05,2025-07-16,Listing Fee
2750,3355,college,100,25000.0,2025-02-22,Subscription Revenue
2751,3356,college,0,62847.95,2023-06-05,Listing Fee
2752,3358,college,65,50480.0,2024-10-12,Placement Commission
2753,3359,college,0,8832.01,2025-01-11,Premium Feature
2754,3360,college,6,37600.0,2026-04-22,Placement Commission
2755,3361,college,76,50000.0,2023-11-03,Subscription Revenue
2756,3362,college,0,13503.91,2025-08-31,Listing Fee
2757,3365,college,35,49680.0,2025-01-16,Placement Commission
2758,3366,college,0,33524.66,2024-04-18,Listing Fee
2759,3367,college,48,40800.0,2026-01-02,Placement Commission
2760,3368,college,71,69840.0,2025-10-16,Placement Commission
2761,3369,college,67,47600.0,2024-01-12,Placement Commission
2762,3371,college,69,33600.0,2024-01-09,Placement Commission
2763,3372,college,0,56822.41,2023-06-16,Premium Feature
2764,3373,college,59,204640.0,2024-01-27,Placement Commission
2765,3374,college,59,31680.0,2023-11-28,Placement Commission
2766,3375,college,60,83040.0,2025-04-22,Placement Commission
2767,3376,college,0,6192.27,2024-10-17,Listing Fee
2768,3377,college,60,60320.0,2024-05-15,Placement Commission
2769,3379,college,70,100000.0,2024-03-23,Subscription Revenue
2770,3380,college,74,100000.0,2025-08-20,Subscription Revenue
2771,3381,college,31,150000.0,2026-05-28,Subscription Revenue
2772,3382,college,0,23911.81,2025-07-06,Premium Feature
2773,3383,college,71,50000.0,2026-02-20,Subscription Revenue
2774,3386,college,0,70274.3,2024-05-01,Listing Fee
2775,3387,college,0,23084.2,2025-04-17,Premium Feature
2776,3388,college,27,25000.0,2024-03-07,Subscription Revenue
2777,3389,college,93,20720.0,2024-05-23,Placement Commission
2778,3390,college,57,100000.0,2023-07-14,Subscription Revenue
2779,3392,college,0,19717.14,2023-08-17,Premium Feature
2780,3393,college,85,150000.0,2023-06-10,Subscription Revenue
2781,3394,college,61,44240.0,2025-03-15,Placement Commission
2782,3395,college,87,25000.0,2024-12-06,Subscription Revenue
2783,3397,college,10,48640.0,2023-11-09,Placement Commission
2784,3398,college,0,6019.81,2024-03-24,Listing Fee
2785,3399,college,0,37884.41,2024-03-30,Listing Fee
2786,3401,college,68,50880.0,2024-12-01,Placement Commission
2787,3403,college,40,35360.0,2025-09-08,Placement Commission
2788,3405,college,42,25000.0,2023-08-09,Subscription Revenue
2789,3406,college,31,32640.0,2026-01-31,Placement Commission
2790,3407,college,68,27200.0,2026-05-07,Placement Commission
2791,3408,college,16,56160.0,2025-03-16,Placement Commission
2792,3409,college,49,40800.0,2025-01-19,Placement Commission
2793,3410,college,37,51680.0,2023-10-24,Placement Commission
2794,3412,college,11,38880.0,2023-08-30,Placement Commission
2795,3413,college,0,24580.06,2024-02-26,Premium Feature
2796,3414,college,0,60755.35,2024-07-28,Listing Fee
2797,3416,college,17,22160.0,2024-08-27,Placement Commission
2798,3417,college,0,30253.04,2024-02-08,Listing Fee
2799,3418,college,58,50400.0,2025-09-13,Placement Commission
2800,3419,college,88,25920.0,2026-06-30,Placement Commission
2801,3420,college,85,67680.0,2024-10-18,Placement Commission
2802,3421,college,0,64613.33,2024-09-10,Listing Fee
2803,3422,college,0,52917.79,2024-01-16,Premium Feature
2804,3423,college,68,33440.0,2025-06-10,Placement Commission
2805,3424,college,48,40560.0,2024-08-10,Placement Commission
2806,3425,college,94,50000.0,2025-07-25,Subscription Revenue
2807,3426,college,18,99120.0,2024-12-26,Placement Commission
2808,3428,college,0,9859.13,2023-07-31,Premium Feature
2809,3430,college,0,29268.53,2024-04-04,Listing Fee
2810,3431,college,0,62543.7,2024-06-21,Listing Fee
2811,3432,college,88,29680.0,2025-03-31,Placement Commission
2812,3433,college,64,55760.0,2026-04-25,Placement Commission
2813,3434,college,30,36000.0,2025-09-05,Placement Commission
2814,3437,college,69,22480.0,2024-06-18,Placement Commission
2815,3438,college,16,41520.0,2025-08-17,Placement Commission
2816,3440,college,46,25000.0,2024-12-14,Subscription Revenue
2817,3441,college,0,21513.14,2025-12-12,Listing Fee
2818,3442,college,14,100000.0,2024-04-28,Subscription Revenue
2819,3443,college,0,67977.93,2024-01-26,Premium Feature
2820,3445,college,50,26240.0,2024-02-11,Placement Commission
2821,3446,college,54,52240.0,2025-10-09,Placement Commission
2822,3450,college,31,44320.0,2025-10-09,Placement Commission
2823,3451,college,71,150000.0,2025-04-01,Subscription Revenue
2824,3452,college,0,63445.59,2024-07-23,Listing Fee
2825,3453,college,28,18720.0,2024-01-20,Placement Commission
2826,3454,college,7,50000.0,2023-08-19,Subscription Revenue
2827,3455,college,88,29040.0,2025-05-04,Placement Commission
2828,3457,college,56,42400.0,2025-07-27,Placement Commission
2829,3459,college,89,69840.0,2023-12-19,Placement Commission
2830,3461,college,0,28556.02,2024-01-09,Listing Fee
2831,3462,college,0,30293.22,2024-10-12,Premium Feature
2832,3464,college,37,25000.0,2024-06-07,Subscription Revenue
2833,3465,college,95,71680.0,2025-01-07,Placement Commission
2834,3466,college,0,25608.91,2026-02-12,Listing Fee
2835,3467,college,0,24197.65,2026-04-21,Listing Fee
2836,3468,college,0,48910.85,2024-10-19,Premium Feature
2837,3470,college,99,25000.0,2025-06-23,Subscription Revenue
2838,3471,college,30,100000.0,2026-03-26,Subscription Revenue
2839,3472,college,0,29909.55,2024-07-08,Listing Fee
2840,3473,college,0,29058.14,2026-02-09,Premium Feature
2841,3474,college,0,68201.18,2023-09-22,Listing Fee
2842,3475,college,45,33840.0,2026-04-10,Placement Commission
2843,3476,college,11,120800.0,2025-07-09,Placement Commission
2844,3477,college,31,25000.0,2024-07-26,Subscription Revenue
2845,3478,college,51,54720.0,2025-08-06,Placement Commission
2846,3479,college,62,25000.0,2024-05-07,Subscription Revenue
2847,3480,college,46,50000.0,2023-09-24,Subscription Revenue
2848,3481,college,3,100000.0,2025-06-21,Subscription Revenue
2849,3482,college,0,65073.41,2023-07-21,Premium Feature
2850,3483,college,34,32080.0,2025-04-06,Placement Commission
2851,3484,college,81,150000.0,2024-12-27,Subscription Revenue
2852,3485,college,74,25000.0,2025-10-26,Subscription Revenue
2853,3486,college,48,63520.0,2024-07-04,Placement Commission
2854,3488,college,1,50000.0,2025-09-15,Subscription Revenue
2855,3490,college,0,35968.7,2025-12-21,Premium Feature
2856,3491,college,30,25000.0,2026-03-08,Subscription Revenue
2857,3492,college,32,61520.0,2023-10-23,Placement Commission
2858,3493,college,53,50000.0,2025-12-14,Subscription Revenue
2859,3495,college,0,51853.18,2024-06-10,Premium Feature
2860,3496,college,68,100000.0,2024-12-26,Subscription Revenue
2861,3497,college,0,70782.47,2024-09-08,Listing Fee
2862,3498,college,0,69768.08,2023-07-02,Premium Feature
2863,3500,college,0,25028.67,2024-04-15,Premium Feature
2864,3501,college,39,28080.0,2025-12-07,Placement Commission
2865,3502,college,9,100000.0,2024-04-11,Subscription Revenue
2866,3505,college,85,63120.0,2025-03-17,Placement Commission
2867,3506,college,0,54522.58,2024-07-13,Listing Fee
2868,3507,college,54,150000.0,2026-03-27,Subscription Revenue
2869,3508,college,43,73600.0,2024-07-30,Placement Commission
2870,3509,college,28,50000.0,2023-06-26,Subscription Revenue
2871,3510,college,72,25000.0,2025-02-20,Subscription Revenue
2872,3511,college,0,50610.8,2024-10-22,Listing Fee
2873,3513,college,56,70800.0,2023-11-24,Placement Commission
2874,3514,college,94,46240.0,2025-04-08,Placement Commission
2875,3515,college,0,36713.71,2026-02-03,Listing Fee
2876,3516,college,0,70046.46,2025-12-19,Premium Feature
2877,3517,college,32,100000.0,2025-08-29,Subscription Revenue
2878,3518,college,37,150000.0,2024-08-15,Subscription Revenue
2879,3519,college,0,49665.45,2024-10-30,Premium Feature
2880,3520,college,6,20720.0,2024-02-20,Placement Commission
2881,3522,college,67,25000.0,2025-10-27,Subscription Revenue
2882,3523,college,0,47250.68,2023-08-16,Listing Fee
2883,3524,college,84,45200.0,2024-11-03,Placement Commission
2884,3525,college,99,32400.0,2025-01-02,Placement Commission
2885,3526,college,22,67040.0,2025-11-30,Placement Commission
2886,3527,college,92,45680.0,2025-07-26,Placement Commission
2887,3528,college,0,45966.44,2024-07-03,Listing Fee
2888,3529,college,0,11259.61,2025-06-17,Listing Fee
2889,3530,college,61,42720.0,2025-04-06,Placement Commission
2890,3531,college,45,76960.0,2026-03-04,Placement Commission
2891,3532,college,0,47442.23,2024-10-25,Listing Fee
2892,3533,college,34,54160.0,2025-03-08,Placement Commission
2893,3534,college,45,50000.0,2024-08-24,Subscription Revenue
2894,3538,college,46,25000.0,2025-05-25,Subscription Revenue
2895,3539,college,0,36380.18,2023-08-13,Premium Feature
2896,3540,college,92,50000.0,2024-05-09,Subscription Revenue
2897,3541,college,14,24480.0,2025-02-28,Placement Commission
2898,3542,college,50,71840.0,2025-02-10,Placement Commission
2899,3543,college,34,50000.0,2023-07-04,Subscription Revenue
2900,3544,college,59,25000.0,2025-08-15,Subscription Revenue
2901,3546,college,72,76880.0,2025-05-18,Placement Commission
2902,3548,college,59,50000.0,2023-12-19,Subscription Revenue
2903,3549,college,19,44160.0,2024-02-15,Placement Commission
2904,3550,college,63,42880.0,2025-05-08,Placement Commission
2905,3551,college,0,29539.41,2026-05-20,Premium Feature
2906,3552,college,35,151920.0,2025-11-18,Placement Commission
2907,3553,college,13,57520.0,2025-12-01,Placement Commission
2908,3554,college,54,50080.0,2025-02-21,Placement Commission
2909,3555,college,48,63280.0,2025-03-07,Placement Commission
2910,3556,college,27,100000.0,2026-03-08,Subscription Revenue
2911,3558,college,58,70080.0,2025-04-15,Placement Commission
2912,3559,college,81,49120.0,2024-12-10,Placement Commission
2913,3561,college,100,25000.0,2023-12-22,Subscription Revenue
2914,3562,college,31,50000.0,2026-05-26,Subscription Revenue
2915,3563,college,89,36720.0,2024-02-05,Placement Commission
2916,3564,college,7,62560.0,2026-06-30,Placement Commission
2917,3566,college,0,69356.87,2025-08-02,Listing Fee
2918,3568,college,97,56560.0,2025-10-26,Placement Commission
2919,3569,college,42,27600.0,2026-06-20,Placement Commission
2920,3570,college,0,24742.04,2026-04-15,Listing Fee
2921,3571,college,0,58465.95,2025-07-11,Premium Feature
2922,3572,college,0,30249.24,2025-06-12,Listing Fee
2923,3574,college,17,33840.0,2023-11-12,Placement Commission
2924,3575,college,70,150000.0,2023-11-16,Subscription Revenue
2925,3576,college,89,25000.0,2023-10-13,Subscription Revenue
2926,3577,college,35,37360.0,2025-05-04,Placement Commission
2927,3580,college,0,19956.89,2024-11-28,Listing Fee
2928,3581,college,0,74919.48,2023-08-31,Premium Feature
2929,3582,college,0,50818.69,2025-03-12,Listing Fee
2930,3583,college,73,119040.0,2024-07-08,Placement Commission
2931,3586,college,16,100000.0,2026-02-01,Subscription Revenue
2932,3587,college,95,69920.0,2025-04-23,Placement Commission
2933,3588,college,0,54853.08,2026-06-08,Premium Feature
2934,3589,college,94,25000.0,2025-11-24,Subscription Revenue
2935,3590,college,89,66080.0,2025-06-29,Placement Commission
2936,3591,college,7,50000.0,2023-06-05,Subscription Revenue
2937,3592,college,92,77360.0,2025-10-03,Placement Commission
2938,3594,college,0,50589.62,2025-02-14,Listing Fee
2939,3596,college,5,46080.0,2023-09-17,Placement Commission
2940,3597,college,88,29680.0,2025-03-22,Placement Commission
2941,3598,college,0,64555.23,2024-03-02,Listing Fee
2942,3599,college,55,42000.0,2024-02-24,Placement Commission
2943,3600,college,40,45200.0,2026-06-30,Placement Commission
2944,3601,college,0,33450.93,2023-12-31,Premium Feature
2945,3602,college,16,25000.0,2025-12-31,Subscription Revenue
2946,3603,college,34,100000.0,2025-02-22,Subscription Revenue
2947,3604,college,86,77040.0,2024-04-05,Placement Commission
2948,3605,college,42,50000.0,2025-09-17,Subscription Revenue
2949,3606,college,0,40094.87,2023-10-16,Listing Fee
2950,3607,college,12,46880.0,2025-01-31,Placement Commission
2951,3609,college,18,50000.0,2023-09-05,Subscription Revenue
2952,3610,college,0,44065.95,2023-08-31,Listing Fee
2953,3611,college,9,88480.0,2025-06-20,Placement Commission
2954,3613,college,59,204640.0,2024-01-09,Placement Commission
2955,3617,college,2,50000.0,2025-09-08,Subscription Revenue
2956,3619,college,68,150000.0,2024-01-28,Subscription Revenue
2957,3620,college,59,43360.0,2025-10-10,Placement Commission
2958,3621,college,1,35920.0,2024-11-06,Placement Commission
2959,3622,college,26,44560.0,2026-06-20,Placement Commission
2960,3623,college,37,30720.0,2025-11-19,Placement Commission
