payment_id,college_id,company_id,amount,payment_date,payment_type,status
3098,6.0,987.0,58080.0,2024-02-06,Placement Fee,Success
3099,,939.0,21695.18,2026-06-01,Job-Posting Fee,Success
3100,68.0,,25000.0,2024-06-01,Subscription,Success
3101,,423.0,32688.13,2024-07-01,Premium Listing,Failed
3102,68.0,500.0,31920.0,2026-05-08,Placement Fee,Success
3103,31.0,,150000.0,2025-03-05,Subscription,Pending
3104,65.0,947.0,51200.0,2024-09-11,Placement Fee,Success
3105,18.0,257.0,91200.0,2024-05-07,Placement Fee,Failed
3106,80.0,,50000.0,2025-12-30,Subscription,Success
3107,51.0,883.0,25040.0,2024-01-12,Placement Fee,Success
3108,25.0,,25000.0,2025-01-17,Subscription,Success
3109,98.0,,25000.0,2024-05-13,Subscription,Success
3110,32.0,427.0,56000.0,2024-05-15,Placement Fee,Success
3111,45.0,,150000.0,2025-03-19,Subscription,Refunded
3112,,768.0,43239.33,2025-12-05,Job-Posting Fee,Success
3113,51.0,,25000.0,2026-01-07,Subscription,Success
3114,62.0,,100000.0,2026-05-31,Subscription,Success
3115,,981.0,74888.12,2025-04-22,Job-Posting Fee,Failed
3116,,556.0,10108.29,2023-12-28,Premium Listing,Success
3117,99.0,260.0,67680.0,2025-11-09,Placement Fee,Success
3118,42.0,560.0,80560.0,2025-11-18,Placement Fee,Failed
3119,2.0,,50000.0,2024-07-01,Subscription,Success
3120,,837.0,59458.54,2024-12-20,Job-Posting Fee,Success
3121,35.0,802.0,47360.0,2024-01-05,Placement Fee,Success
3122,,371.0,10464.75,2024-01-12,Job-Posting Fee,Success
3123,77.0,,100000.0,2025-04-28,Subscription,Success
3124,49.0,958.0,51760.0,2025-02-04,Placement Fee,Success
3125,57.0,826.0,41360.0,2025-11-18,Placement Fee,Success
3126,5.0,,100000.0,2025-01-04,Subscription,Success
3127,,423.0,48363.06,2024-09-21,Job-Posting Fee,Success
3128,17.0,560.0,84000.0,2025-11-19,Placement Fee,Success
3129,90.0,203.0,40320.0,2025-07-26,Placement Fee,Success
3130,25.0,458.0,50800.0,2024-12-19,Placement Fee,Success
3131,80.0,,150000.0,2026-02-20,Subscription,Success
3132,72.0,,50000.0,2024-09-13,Subscription,Success
3133,,346.0,52230.68,2025-03-06,Job-Posting Fee,Success
3134,89.0,,100000.0,2024-03-30,Subscription,Refunded
3135,58.0,307.0,37920.0,2024-05-31,Placement Fee,Success
3136,7.0,660.0,54320.0,2023-12-05,Placement Fee,Success
3137,,239.0,39035.37,2024-08-01,Job-Posting Fee,Success
3138,3.0,742.0,32000.0,2025-03-01,Placement Fee,Success
3139,,367.0,58967.24,2026-01-11,Premium Listing,Success
3140,41.0,,50000.0,2026-03-22,Subscription,Success
3141,96.0,,25000.0,2025-04-24,Subscription,Success
3142,,475.0,20934.81,2025-01-26,Premium Listing,Failed
3143,,447.0,58311.25,2026-04-12,Job-Posting Fee,Success
3144,17.0,535.0,56480.0,2023-12-31,Placement Fee,Success
3145,59.0,706.0,39120.0,2025-07-12,Placement Fee,Success
3146,26.0,824.0,76960.0,2025-06-13,Placement Fee,Success
3147,6.0,844.0,19920.0,2025-03-23,Placement Fee,Success
3148,76.0,,50000.0,2023-08-30,Subscription,Success
3149,38.0,,25000.0,2024-10-16,Subscription,Success
3150,4.0,816.0,43280.0,2023-09-03,Placement Fee,Success
3151,,246.0,28205.02,2023-07-07,Premium Listing,Success
3152,90.0,361.0,28320.0,2025-07-06,Placement Fee,Success
3153,19.0,184.0,43680.0,2024-04-18,Placement Fee,Success
3154,34.0,366.0,32080.0,2025-03-15,Placement Fee,Refunded
3155,20.0,978.0,26480.0,2023-08-21,Placement Fee,Success
3156,,403.0,70355.28,2025-08-19,Premium Listing,Success
3157,100.0,924.0,81360.0,2025-06-27,Placement Fee,Success
3158,95.0,,25000.0,2023-12-05,Subscription,Failed
3159,,101.0,7114.56,2026-02-23,Premium Listing,Success
3160,,532.0,24705.95,2025-12-06,Job-Posting Fee,Success
3161,43.0,,25000.0,2024-03-11,Subscription,Success
3162,86.0,818.0,30880.0,2024-08-24,Placement Fee,Success
3163,95.0,,25000.0,2023-11-29,Subscription,Success
3164,9.0,,25000.0,2024-05-04,Subscription,Success
3165,64.0,517.0,40480.0,2025-10-28,Placement Fee,Pending
3166,88.0,,25000.0,2025-07-17,Subscription,Success
3167,,249.0,31091.57,2025-05-22,Premium Listing,Success
3168,11.0,616.0,54320.0,2024-09-27,Placement Fee,Pending
3169,,25.0,6491.69,2026-05-21,Premium Listing,Success
3170,73.0,198.0,30400.0,2026-05-31,Placement Fee,Pending
3171,,69.0,35667.81,2024-10-23,Job-Posting Fee,Success
3172,86.0,542.0,66720.0,2025-03-16,Placement Fee,Success
3173,89.0,586.0,66080.0,2025-07-01,Placement Fee,Failed
3174,33.0,792.0,91200.0,2024-09-14,Placement Fee,Failed
3175,26.0,,150000.0,2026-02-11,Subscription,Success
3176,,301.0,27953.28,2025-07-01,Job-Posting Fee,Success
3177,66.0,,25000.0,2024-01-09,Subscription,Success
3178,55.0,,25000.0,2023-09-11,Subscription,Success
3179,,605.0,21892.12,2025-11-18,Premium Listing,Success
3180,26.0,,150000.0,2024-07-07,Subscription,Failed
3181,,672.0,25729.37,2026-05-24,Job-Posting Fee,Failed
3182,52.0,,150000.0,2023-07-29,Subscription,Success
3183,,176.0,18305.34,2025-09-29,Job-Posting Fee,Success
3184,,751.0,49615.2,2024-03-27,Job-Posting Fee,Success
3185,,274.0,74542.41,2024-07-28,Job-Posting Fee,Pending
3186,78.0,342.0,57760.0,2024-03-31,Placement Fee,Success
3187,,970.0,7012.14,2025-11-10,Job-Posting Fee,Success
3188,,192.0,46329.59,2025-10-14,Job-Posting Fee,Success
3189,55.0,,150000.0,2024-02-02,Subscription,Success
3190,,464.0,63025.16,2025-05-15,Premium Listing,Success
3191,11.0,,100000.0,2024-02-16,Subscription,Failed
3192,12.0,467.0,30320.0,2025-09-04,Placement Fee,Success
3193,1.0,,100000.0,2024-09-01,Subscription,Pending
3194,15.0,987.0,43120.0,2024-06-15,Placement Fee,Success
3195,62.0,150.0,76560.0,2024-04-17,Placement Fee,Success
3196,,266.0,32118.97,2026-05-18,Premium Listing,Success
3197,,266.0,54424.25,2024-09-29,Job-Posting Fee,Success
3198,72.0,445.0,91840.0,2024-02-03,Placement Fee,Success
3199,,766.0,72949.65,2026-05-04,Premium Listing,Success
3200,,796.0,61557.08,2023-07-26,Job-Posting Fee,Success
3201,,597.0,46619.96,2024-11-08,Job-Posting Fee,Success
3202,,426.0,18588.38,2025-08-05,Premium Listing,Success
3203,,692.0,16804.21,2024-04-02,Premium Listing,Failed
3204,,994.0,31230.56,2026-03-10,Job-Posting Fee,Pending
3205,18.0,867.0,50160.0,2025-01-12,Placement Fee,Refunded
3206,2.0,,25000.0,2024-01-25,Subscription,Success
3207,83.0,673.0,65840.0,2025-03-26,Placement Fee,Success
3208,23.0,,25000.0,2024-03-03,Subscription,Success
3209,68.0,,150000.0,2024-04-24,Subscription,Success
3210,69.0,,150000.0,2023-08-20,Subscription,Success
3211,9.0,,150000.0,2024-10-29,Subscription,Success
3212,56.0,,50000.0,2023-06-24,Subscription,Success
3213,59.0,526.0,20720.0,2023-07-28,Placement Fee,Refunded
3214,9.0,158.0,58160.0,2026-02-14,Placement Fee,Success
3215,,621.0,49774.1,2025-02-20,Job-Posting Fee,Pending
3216,15.0,2.0,51120.0,2025-09-07,Placement Fee,Success
3217,,954.0,62790.98,2023-10-28,Job-Posting Fee,Success
3218,,573.0,32048.58,2025-04-29,Job-Posting Fee,Success
3219,7.0,,100000.0,2026-01-21,Subscription,Success
3220,4.0,680.0,30240.0,2024-12-01,Placement Fee,Success
3221,,186.0,37353.2,2023-07-15,Premium Listing,Success
3222,,329.0,58094.95,2025-10-19,Job-Posting Fee,Success
3223,29.0,,25000.0,2025-10-17,Subscription,Success
3224,72.0,,100000.0,2024-06-28,Subscription,Success
3225,76.0,,25000.0,2024-06-08,Subscription,Refunded
3226,9.0,,25000.0,2024-05-15,Subscription,Success
3227,61.0,703.0,32880.0,2024-01-23,Placement Fee,Success
3228,,895.0,63808.54,2026-02-16,Premium Listing,Success
3229,5.0,,150000.0,2024-01-23,Subscription,Success
3230,73.0,,50000.0,2023-06-09,Subscription,Failed
3231,18.0,,150000.0,2025-06-26,Subscription,Success
3232,,371.0,21862.46,2024-06-16,Job-Posting Fee,Success
3233,16.0,,50000.0,2025-07-10,Subscription,Success
3234,,791.0,36161.79,2023-09-15,Job-Posting Fee,Success
3235,83.0,,150000.0,2025-09-07,Subscription,Refunded
3236,3.0,,25000.0,2023-10-13,Subscription,Success
3237,,641.0,62359.25,2023-08-22,Job-Posting Fee,Refunded
3238,69.0,,100000.0,2025-02-04,Subscription,Success
3239,67.0,216.0,96640.0,2024-09-28,Placement Fee,Failed
3240,54.0,487.0,46160.0,2026-06-02,Placement Fee,Success
3241,1.0,,50000.0,2025-04-10,Subscription,Success
3242,68.0,236.0,32480.0,2024-02-16,Placement Fee,Success
3243,,693.0,14486.46,2024-02-05,Job-Posting Fee,Success
3244,44.0,164.0,57680.0,2023-10-21,Placement Fee,Refunded
3245,,169.0,39476.43,2024-07-16,Premium Listing,Success
3246,17.0,535.0,56480.0,2024-01-11,Placement Fee,Success
3247,42.0,,100000.0,2026-01-27,Subscription,Success
3248,61.0,,100000.0,2023-09-18,Subscription,Success
3249,82.0,715.0,34000.0,2026-04-19,Placement Fee,Success
3250,63.0,740.0,55840.0,2025-09-26,Placement Fee,Success
3251,,395.0,25309.35,2024-03-28,Job-Posting Fee,Success
3252,23.0,336.0,120400.0,2025-03-14,Placement Fee,Pending
3253,5.0,,100000.0,2024-01-29,Subscription,Success
3254,57.0,388.0,94000.0,2024-07-31,Placement Fee,Success
3255,63.0,450.0,141040.0,2026-04-01,Placement Fee,Success
3256,,67.0,65883.69,2025-04-14,Premium Listing,Refunded
3257,79.0,327.0,50960.0,2024-05-07,Placement Fee,Success
3258,60.0,,150000.0,2024-07-25,Subscription,Success
3259,27.0,164.0,32240.0,2026-03-16,Placement Fee,Pending
3260,53.0,,25000.0,2023-11-18,Subscription,Success
3261,12.0,106.0,28960.0,2026-02-13,Placement Fee,Pending
3262,,726.0,41794.18,2025-08-23,Job-Posting Fee,Refunded
3263,96.0,839.0,84080.0,2025-09-29,Placement Fee,Success
3264,87.0,213.0,73680.0,2025-03-15,Placement Fee,Success
3265,,234.0,64772.07,2024-09-21,Job-Posting Fee,Success
3266,85.0,458.0,32240.0,2026-04-15,Placement Fee,Success
3267,,833.0,35977.44,2025-10-20,Job-Posting Fee,Pending
3268,,593.0,42575.02,2024-08-02,Job-Posting Fee,Success
3269,33.0,,50000.0,2023-09-04,Subscription,Success
3270,8.0,614.0,73440.0,2026-04-21,Placement Fee,Success
3271,20.0,209.0,40320.0,2026-04-18,Placement Fee,Success
3272,66.0,,100000.0,2023-08-09,Subscription,Success
3273,82.0,775.0,32640.0,2025-11-30,Placement Fee,Success
3274,,654.0,14880.06,2025-10-24,Job-Posting Fee,Success
3275,,912.0,21348.64,2024-09-22,Premium Listing,Success
3276,,399.0,42205.38,2024-05-29,Premium Listing,Success
3277,49.0,104.0,63840.0,2025-03-09,Placement Fee,Failed
3278,,496.0,15106.12,2025-01-04,Job-Posting Fee,Success
3279,14.0,,25000.0,2023-11-28,Subscription,Success
3280,,298.0,35943.78,2025-07-13,Job-Posting Fee,Success
3281,,528.0,63734.04,2024-12-10,Job-Posting Fee,Success
3282,29.0,,100000.0,2023-11-08,Subscription,Success
3283,,577.0,41496.5,2026-05-02,Premium Listing,Success
3284,36.0,,100000.0,2025-03-30,Subscription,Success
3285,2.0,283.0,146400.0,2026-01-05,Placement Fee,Success
3286,,174.0,66343.22,2023-08-13,Premium Listing,Success
3287,44.0,,25000.0,2025-08-20,Subscription,Success
3288,95.0,146.0,32480.0,2025-12-26,Placement Fee,Success
3289,,862.0,40318.62,2024-11-18,Job-Posting Fee,Failed
3290,59.0,471.0,56960.0,2024-06-27,Placement Fee,Pending
3291,,893.0,74376.81,2023-10-03,Job-Posting Fee,Success
3292,20.0,,100000.0,2025-08-31,Subscription,Success
3293,49.0,,50000.0,2023-06-26,Subscription,Success
3294,,104.0,53224.06,2025-01-27,Job-Posting Fee,Success
3295,1.0,,25000.0,2023-06-28,Subscription,Success
3296,81.0,,25000.0,2026-06-28,Subscription,Success
3297,,186.0,6304.8,2024-07-12,Job-Posting Fee,Refunded
3298,,382.0,32335.77,2023-10-16,Job-Posting Fee,Success
3299,,14.0,31996.73,2025-07-01,Job-Posting Fee,Refunded
3300,,177.0,36807.22,2024-07-02,Job-Posting Fee,Success
3301,,220.0,27461.16,2024-08-22,Job-Posting Fee,Success
3302,,963.0,29439.06,2023-09-11,Premium Listing,Success
3303,9.0,,25000.0,2025-12-17,Subscription,Success
3304,,772.0,34536.85,2024-09-14,Premium Listing,Success
3305,,164.0,12711.99,2026-03-14,Premium Listing,Success
3306,66.0,,25000.0,2025-08-31,Subscription,Success
3307,7.0,936.0,35520.0,2025-03-10,Placement Fee,Success
3308,94.0,34.0,29760.0,2025-02-06,Placement Fee,Success
3309,100.0,,50000.0,2026-06-05,Subscription,Success
3310,26.0,390.0,26160.0,2026-06-08,Placement Fee,Success
3311,91.0,600.0,111280.0,2023-12-02,Placement Fee,Success
3312,40.0,,50000.0,2025-10-24,Subscription,Success
3313,,164.0,36663.11,2023-11-20,Job-Posting Fee,Success
3314,,575.0,64733.32,2025-08-25,Premium Listing,Success
3315,15.0,,25000.0,2025-08-07,Subscription,Pending
3316,,426.0,25081.51,2026-06-27,Job-Posting Fee,Success
3317,17.0,,50000.0,2026-03-03,Subscription,Success
3318,82.0,899.0,41760.0,2025-06-23,Placement Fee,Success
3319,59.0,,150000.0,2024-04-25,Subscription,Pending
3320,,874.0,40013.12,2023-06-23,Job-Posting Fee,Success
3321,41.0,480.0,56640.0,2026-06-03,Placement Fee,Success
3322,34.0,118.0,67600.0,2026-02-25,Placement Fee,Success
3323,,740.0,9712.29,2025-12-16,Premium Listing,Success
3324,13.0,,100000.0,2025-01-29,Subscription,Success
3325,46.0,721.0,92160.0,2026-06-30,Placement Fee,Success
3326,29.0,,50000.0,2025-10-14,Subscription,Failed
3327,95.0,,50000.0,2025-01-13,Subscription,Success
3328,,718.0,42807.66,2023-07-19,Job-Posting Fee,Success
3329,23.0,571.0,32320.0,2026-02-11,Placement Fee,Success
3330,75.0,,50000.0,2025-06-29,Subscription,Success
3331,,399.0,27609.88,2026-04-10,Premium Listing,Refunded
3332,48.0,377.0,63520.0,2024-07-15,Placement Fee,Success
3333,,66.0,48117.55,2025-01-29,Premium Listing,Success
3334,,920.0,49304.15,2024-10-15,Job-Posting Fee,Success
3335,,753.0,74697.37,2024-02-01,Job-Posting Fee,Success
3336,10.0,,50000.0,2026-04-10,Subscription,Success
3337,37.0,,25000.0,2023-08-21,Subscription,Success
3338,,689.0,19816.29,2023-08-09,Job-Posting Fee,Success
3339,23.0,,100000.0,2024-09-24,Subscription,Success
3340,,228.0,25520.82,2024-05-18,Job-Posting Fee,Success
3341,,694.0,16774.56,2024-10-10,Job-Posting Fee,Refunded
3342,34.0,,150000.0,2026-01-18,Subscription,Success
3343,72.0,555.0,22480.0,2025-03-14,Placement Fee,Success
3344,90.0,,100000.0,2024-10-01,Subscription,Success
3345,90.0,,50000.0,2024-08-30,Subscription,Success
3346,25.0,,50000.0,2025-12-14,Subscription,Success
3347,69.0,,150000.0,2023-08-27,Subscription,Success
3348,25.0,,25000.0,2023-11-01,Subscription,Success
3349,36.0,,150000.0,2025-03-27,Subscription,Success
3350,54.0,487.0,46160.0,2026-05-26,Placement Fee,Success
3351,,395.0,28486.33,2024-06-14,Job-Posting Fee,Success
3352,48.0,136.0,26000.0,2023-09-13,Placement Fee,Success
3353,,316.0,33000.63,2024-04-14,Job-Posting Fee,Success
3354,,124.0,55806.05,2025-07-16,Job-Posting Fee,Success
3355,100.0,,25000.0,2025-02-22,Subscription,Success
3356,,23.0,62847.95,2023-06-05,Job-Posting Fee,Success
3357,43.0,527.0,60720.0,2024-11-04,Placement Fee,Failed
3358,65.0,37.0,50480.0,2024-10-12,Placement Fee,Success
3359,,554.0,8832.01,2025-01-11,Premium Listing,Success
3360,6.0,252.0,37600.0,2026-04-22,Placement Fee,Success
3361,76.0,,50000.0,2023-11-03,Subscription,Success
3362,,764.0,13503.91,2025-08-31,Job-Posting Fee,Success
3363,43.0,,25000.0,2024-11-16,Subscription,Failed
3364,,393.0,33926.67,2025-06-18,Premium Listing,Refunded
3365,35.0,34.0,49680.0,2025-01-16,Placement Fee,Success
3366,,444.0,33524.66,2024-04-18,Job-Posting Fee,Success
3367,48.0,825.0,40800.0,2026-01-02,Placement Fee,Success
3368,71.0,570.0,69840.0,2025-10-16,Placement Fee,Success
3369,67.0,280.0,47600.0,2024-01-12,Placement Fee,Success
3370,53.0,773.0,46720.0,2025-08-14,Placement Fee,Pending
3371,69.0,607.0,33600.0,2024-01-09,Placement Fee,Success
3372,,298.0,56822.41,2023-06-16,Premium Listing,Success
3373,59.0,686.0,204640.0,2024-01-27,Placement Fee,Success
3374,59.0,44.0,31680.0,2023-11-28,Placement Fee,Success
3375,60.0,838.0,83040.0,2025-04-22,Placement Fee,Success
3376,,184.0,6192.27,2024-10-17,Job-Posting Fee,Success
3377,60.0,601.0,60320.0,2024-05-15,Placement Fee,Success
3378,,690.0,69041.06,2025-10-10,Premium Listing,Pending
3379,70.0,,100000.0,2024-03-23,Subscription,Success
3380,74.0,,100000.0,2025-08-20,Subscription,Success
3381,31.0,,150000.0,2026-05-28,Subscription,Success
3382,,194.0,23911.81,2025-07-06,Premium Listing,Success
3383,71.0,,50000.0,2026-02-20,Subscription,Success
3384,16.0,,25000.0,2023-10-23,Subscription,Pending
3385,14.0,,150000.0,2025-03-11,Subscription,Refunded
3386,,839.0,70274.3,2024-05-01,Job-Posting Fee,Success
3387,,201.0,23084.2,2025-04-17,Premium Listing,Success
3388,27.0,,25000.0,2024-03-07,Subscription,Success
3389,93.0,98.0,20720.0,2024-05-23,Placement Fee,Success
3390,57.0,,100000.0,2023-07-14,Subscription,Success
3391,84.0,733.0,63920.0,2026-03-03,Placement Fee,Refunded
3392,,102.0,19717.14,2023-08-17,Premium Listing,Success
3393,85.0,,150000.0,2023-06-10,Subscription,Success
3394,61.0,302.0,44240.0,2025-03-15,Placement Fee,Success
3395,87.0,,25000.0,2024-12-06,Subscription,Success
3396,29.0,,25000.0,2024-12-23,Subscription,Pending
3397,10.0,961.0,48640.0,2023-11-09,Placement Fee,Success
3398,,818.0,6019.81,2024-03-24,Job-Posting Fee,Success
3399,,555.0,37884.41,2024-03-30,Job-Posting Fee,Success
3400,26.0,,50000.0,2024-12-22,Subscription,Pending
3401,68.0,781.0,50880.0,2024-12-01,Placement Fee,Success
3402,,293.0,41164.39,2024-09-05,Job-Posting Fee,Pending
3403,40.0,897.0,35360.0,2025-09-08,Placement Fee,Success
3404,56.0,,150000.0,2024-11-16,Subscription,Pending
3405,42.0,,25000.0,2023-08-09,Subscription,Success
3406,31.0,923.0,32640.0,2026-01-31,Placement Fee,Success
3407,68.0,430.0,27200.0,2026-05-07,Placement Fee,Success
3408,16.0,752.0,56160.0,2025-03-16,Placement Fee,Success
3409,49.0,316.0,40800.0,2025-01-19,Placement Fee,Success
3410,37.0,447.0,51680.0,2023-10-24,Placement Fee,Success
3411,39.0,661.0,42880.0,2026-04-25,Placement Fee,Failed
3412,11.0,656.0,38880.0,2023-08-30,Placement Fee,Success
3413,,912.0,24580.06,2024-02-26,Premium Listing,Success
3414,,375.0,60755.35,2024-07-28,Job-Posting Fee,Success
3415,,42.0,65420.16,2024-10-22,Job-Posting Fee,Pending
3416,17.0,502.0,22160.0,2024-08-27,Placement Fee,Success
3417,,44.0,30253.04,2024-02-08,Job-Posting Fee,Success
3418,58.0,253.0,50400.0,2025-09-13,Placement Fee,Success
3419,88.0,695.0,25920.0,2026-06-30,Placement Fee,Success
3420,85.0,947.0,67680.0,2024-10-18,Placement Fee,Success
3421,,970.0,64613.33,2024-09-10,Job-Posting Fee,Success
3422,,825.0,52917.79,2024-01-16,Premium Listing,Success
3423,68.0,201.0,33440.0,2025-06-10,Placement Fee,Success
3424,48.0,988.0,40560.0,2024-08-10,Placement Fee,Success
3425,94.0,,50000.0,2025-07-25,Subscription,Success
3426,18.0,982.0,99120.0,2024-12-26,Placement Fee,Success
3427,,227.0,17501.77,2026-04-23,Premium Listing,Pending
3428,,825.0,9859.13,2023-07-31,Premium Listing,Success
3429,7.0,558.0,43040.0,2024-02-29,Placement Fee,Pending
3430,,238.0,29268.53,2024-04-04,Job-Posting Fee,Success
3431,,432.0,62543.7,2024-06-21,Job-Posting Fee,Success
3432,88.0,243.0,29680.0,2025-03-31,Placement Fee,Success
3433,64.0,660.0,55760.0,2026-04-25,Placement Fee,Success
3434,30.0,622.0,36000.0,2025-09-05,Placement Fee,Success
3435,,242.0,73034.12,2024-06-26,Job-Posting Fee,Refunded
3436,90.0,886.0,41600.0,2024-03-15,Placement Fee,Failed
3437,69.0,704.0,22480.0,2024-06-18,Placement Fee,Success
3438,16.0,41.0,41520.0,2025-08-17,Placement Fee,Success
3439,13.0,,25000.0,2024-03-05,Subscription,Failed
3440,46.0,,25000.0,2024-12-14,Subscription,Success
3441,,784.0,21513.14,2025-12-12,Job-Posting Fee,Success
3442,14.0,,100000.0,2024-04-28,Subscription,Success
3443,,513.0,67977.93,2024-01-26,Premium Listing,Success
3444,,656.0,17032.85,2024-12-12,Job-Posting Fee,Pending
3445,50.0,107.0,26240.0,2024-02-11,Placement Fee,Success
3446,54.0,876.0,52240.0,2025-10-09,Placement Fee,Success
3447,60.0,449.0,28000.0,2026-01-18,Placement Fee,Refunded
3448,,797.0,21363.65,2024-11-24,Premium Listing,Failed
3449,29.0,,100000.0,2026-01-22,Subscription,Failed
3450,31.0,964.0,44320.0,2025-10-09,Placement Fee,Success
3451,71.0,,150000.0,2025-04-01,Subscription,Success
3452,,686.0,63445.59,2024-07-23,Job-Posting Fee,Success
3453,28.0,159.0,18720.0,2024-01-20,Placement Fee,Success
3454,7.0,,50000.0,2023-08-19,Subscription,Success
3455,88.0,233.0,29040.0,2025-05-04,Placement Fee,Success
3456,96.0,888.0,40160.0,2025-05-06,Placement Fee,Pending
3457,56.0,308.0,42400.0,2025-07-27,Placement Fee,Success
3458,29.0,,25000.0,2023-06-23,Subscription,Refunded
3459,89.0,959.0,69840.0,2023-12-19,Placement Fee,Success
3460,,602.0,26582.82,2025-09-17,Job-Posting Fee,Failed
3461,,571.0,28556.02,2024-01-09,Job-Posting Fee,Success
3462,,645.0,30293.22,2024-10-12,Premium Listing,Success
3463,29.0,,100000.0,2025-08-14,Subscription,Pending
3464,37.0,,25000.0,2024-06-07,Subscription,Success
3465,95.0,886.0,71680.0,2025-01-07,Placement Fee,Success
3466,,761.0,25608.91,2026-02-12,Job-Posting Fee,Success
3467,,979.0,24197.65,2026-04-21,Job-Posting Fee,Success
3468,,796.0,48910.85,2024-10-19,Premium Listing,Success
3469,29.0,,100000.0,2026-01-25,Subscription,Pending
3470,99.0,,25000.0,2025-06-23,Subscription,Success
3471,30.0,,100000.0,2026-03-26,Subscription,Success
3472,,359.0,29909.55,2024-07-08,Job-Posting Fee,Success
3473,,442.0,29058.14,2026-02-09,Premium Listing,Success
3474,,625.0,68201.18,2023-09-22,Job-Posting Fee,Success
3475,45.0,660.0,33840.0,2026-04-10,Placement Fee,Success
3476,11.0,759.0,120800.0,2025-07-09,Placement Fee,Success
3477,31.0,,25000.0,2024-07-26,Subscription,Success
3478,51.0,197.0,54720.0,2025-08-06,Placement Fee,Success
3479,62.0,,25000.0,2024-05-07,Subscription,Success
3480,46.0,,50000.0,2023-09-24,Subscription,Success
3481,3.0,,100000.0,2025-06-21,Subscription,Success
3482,,134.0,65073.41,2023-07-21,Premium Listing,Success
3483,34.0,366.0,32080.0,2025-04-06,Placement Fee,Success
3484,81.0,,150000.0,2024-12-27,Subscription,Success
3485,74.0,,25000.0,2025-10-26,Subscription,Success
3486,48.0,377.0,63520.0,2024-07-04,Placement Fee,Success
3487,24.0,276.0,37680.0,2024-07-13,Placement Fee,Pending
3488,1.0,,50000.0,2025-09-15,Subscription,Success
3489,,477.0,9177.14,2024-02-23,Premium Listing,Failed
3490,,325.0,35968.7,2025-12-21,Premium Listing,Success
3491,30.0,,25000.0,2026-03-08,Subscription,Success
3492,32.0,156.0,61520.0,2023-10-23,Placement Fee,Success
3493,53.0,,50000.0,2025-12-14,Subscription,Success
3494,62.0,,50000.0,2023-07-18,Subscription,Pending
3495,,510.0,51853.18,2024-06-10,Premium Listing,Success
3496,68.0,,100000.0,2024-12-26,Subscription,Success
3497,,886.0,70782.47,2024-09-08,Job-Posting Fee,Success
3498,,429.0,69768.08,2023-07-02,Premium Listing,Success
3499,62.0,,25000.0,2023-08-03,Subscription,Failed
3500,,806.0,25028.67,2024-04-15,Premium Listing,Success
3501,39.0,736.0,28080.0,2025-12-07,Placement Fee,Success
3502,9.0,,100000.0,2024-04-11,Subscription,Success
3503,,212.0,25772.41,2024-01-07,Premium Listing,Failed
3504,40.0,,25000.0,2025-02-24,Subscription,Failed
3505,85.0,367.0,63120.0,2025-03-17,Placement Fee,Success
3506,,187.0,54522.58,2024-07-13,Job-Posting Fee,Success
3507,54.0,,150000.0,2026-03-27,Subscription,Success
3508,43.0,870.0,73600.0,2024-07-30,Placement Fee,Success
3509,28.0,,50000.0,2023-06-26,Subscription,Success
3510,72.0,,25000.0,2025-02-20,Subscription,Success
3511,,861.0,50610.8,2024-10-22,Job-Posting Fee,Success
3512,60.0,,150000.0,2025-03-26,Subscription,Failed
3513,56.0,742.0,70800.0,2023-11-24,Placement Fee,Success
3514,94.0,984.0,46240.0,2025-04-08,Placement Fee,Success
3515,,798.0,36713.71,2026-02-03,Job-Posting Fee,Success
3516,,89.0,70046.46,2025-12-19,Premium Listing,Success
3517,32.0,,100000.0,2025-08-29,Subscription,Success
3518,37.0,,150000.0,2024-08-15,Subscription,Success
3519,,241.0,49665.45,2024-10-30,Premium Listing,Success
3520,6.0,781.0,20720.0,2024-02-20,Placement Fee,Success
3521,2.0,,25000.0,2025-08-26,Subscription,Pending
3522,67.0,,25000.0,2025-10-27,Subscription,Success
3523,,703.0,47250.68,2023-08-16,Job-Posting Fee,Success
3524,84.0,211.0,45200.0,2024-11-03,Placement Fee,Success
3525,99.0,763.0,32400.0,2025-01-02,Placement Fee,Success
3526,22.0,852.0,67040.0,2025-11-30,Placement Fee,Success
3527,92.0,203.0,45680.0,2025-07-26,Placement Fee,Success
3528,,387.0,45966.44,2024-07-03,Job-Posting Fee,Success
3529,,273.0,11259.61,2025-06-17,Job-Posting Fee,Success
3530,61.0,821.0,42720.0,2025-04-06,Placement Fee,Success
3531,45.0,190.0,76960.0,2026-03-04,Placement Fee,Success
3532,,921.0,47442.23,2024-10-25,Job-Posting Fee,Success
3533,34.0,771.0,54160.0,2025-03-08,Placement Fee,Success
3534,45.0,,50000.0,2024-08-24,Subscription,Success
3535,58.0,242.0,70240.0,2025-09-04,Placement Fee,Failed
3536,51.0,989.0,92880.0,2025-12-27,Placement Fee,Pending
3537,45.0,,50000.0,2024-05-08,Subscription,Failed
3538,46.0,,25000.0,2025-05-25,Subscription,Success
3539,,582.0,36380.18,2023-08-13,Premium Listing,Success
3540,92.0,,50000.0,2024-05-09,Subscription,Success
3541,14.0,395.0,24480.0,2025-02-28,Placement Fee,Success
3542,50.0,343.0,71840.0,2025-02-10,Placement Fee,Success
3543,34.0,,50000.0,2023-07-04,Subscription,Success
3544,59.0,,25000.0,2025-08-15,Subscription,Success
