offer_id,application_id,offer_date,package_lpa,status
1979,13573,2024-02-01,7.79,Accepted
1980,1183,2025-12-19,4.34,Accepted
1981,9927,2023-08-02,6.92,Accepted
1982,7886,2024-01-01,10.16,Accepted
1983,18497,2025-09-10,2.59,Declined
1984,201,2025-08-13,6.12,Expired
1985,14929,2024-05-17,2.65,Pending
1986,13149,2024-05-24,6.92,Accepted
1987,8917,2025-05-19,6.14,Declined
1988,11960,2025-03-11,4.05,Accepted
1989,14533,2026-03-16,4.27,Accepted
1990,14250,2026-03-06,3.5,Declined
1991,4906,2023-08-04,5.12,Accepted
1992,16146,2023-10-15,4.16,Accepted
1993,5333,2024-04-01,9.32,Declined
1994,7576,2026-01-19,6.1,Accepted
1995,5438,2025-08-27,7.15,Accepted
1996,10090,2025-05-04,10.3,Expired
1997,3703,2025-06-03,2.4,Accepted
1998,6960,2025-01-28,8.85,Accepted
1999,17805,2026-04-03,5.84,Accepted
2000,16578,2023-08-25,4.67,Declined
2001,10290,2023-12-14,2.34,Accepted
2002,11219,2023-10-28,6.95,Accepted
2003,6627,2024-01-28,8.45,Expired
2004,7221,2024-01-09,6.04,Accepted
2005,9225,2025-10-13,8.38,Accepted
2006,16755,2025-05-10,6.44,Accepted
2007,305,2024-06-17,7.01,Pending
2008,10073,2025-01-24,6.3,Declined
2009,2345,2024-03-24,7.04,Accepted
2010,16581,2025-09-17,12.17,Accepted
2011,12065,2025-01-14,8.85,Accepted
2012,15173,2023-09-13,15.9,Pending
2013,18668,2024-08-10,11.15,Declined
2014,9640,2026-01-21,5.55,Declined
2015,12567,2024-10-20,8.55,Pending
2016,15265,2026-02-28,4.82,Accepted
2017,8981,2025-07-05,5.44,Accepted
2018,15099,2024-08-11,11.32,Declined
2019,19337,2024-12-26,4.3,Expired
2020,638,2024-02-18,7.39,Accepted
2021,11946,2024-07-27,7.56,Declined
2022,17577,2025-04-21,4.87,Accepted
2023,4964,2023-11-11,7.65,Accepted
2024,14870,2026-06-01,4.17,Accepted
2025,7529,2026-05-30,16.43,Accepted
2026,9301,2024-12-31,3.42,Declined
2027,8374,2023-06-29,7.99,Accepted
2028,14251,2024-08-02,5.05,Declined
2029,19441,2024-06-12,5.44,Accepted
2030,2929,2025-07-08,5.83,Accepted
2031,730,2024-05-30,3.89,Accepted
2032,13344,2025-04-26,2.8,Pending
2033,17234,2023-10-05,4.2,Accepted
2034,12223,2023-11-10,11.26,Accepted
2035,4722,2024-06-22,2.74,Pending
2036,4310,2024-10-11,4.01,Accepted
2037,2803,2024-11-15,12.26,Accepted
2038,2223,2024-09-28,7.93,Accepted
2039,18269,2024-10-03,4.27,Accepted
2040,9540,2023-06-21,7.1,Pending
2041,1624,2023-07-25,4.27,Accepted
2042,327,2024-11-15,7.22,Accepted
2043,15692,2026-04-19,9.03,Declined
2044,9882,2026-01-22,3.47,Accepted
2045,9339,2026-01-01,7.22,Accepted
2046,17067,2026-05-09,10.16,Pending
2047,17532,2025-04-30,3.05,Pending
2048,16219,2025-08-26,10.48,Pending
2049,879,2025-10-01,5.24,Accepted
2050,14010,2024-05-27,5.07,Accepted
2051,1028,2025-09-11,11.81,Accepted
2052,3853,2026-02-22,9.91,Accepted
2053,11916,2024-10-06,8.91,Accepted
2054,5853,2025-08-27,4.62,Accepted
2055,15530,2024-05-31,6.95,Accepted
2056,18569,2026-01-30,2.39,Accepted
2057,13472,2024-03-27,13.55,Declined
2058,18815,2023-10-21,3.63,Declined
2059,13764,2026-05-01,3.11,Accepted
2060,10549,2025-09-10,6.75,Accepted
2061,6272,2024-07-12,10.73,Accepted
2062,10126,2026-04-06,11.66,Accepted
2063,6970,2025-06-08,9.24,Declined
2064,8215,2026-01-03,4.81,Declined
2065,5955,2025-02-16,6.12,Declined
2066,10734,2024-06-25,3.94,Accepted
2067,19941,2024-01-29,7.08,Accepted
2068,12100,2026-05-02,6.06,Accepted
2069,13092,2026-04-19,15.82,Accepted
2070,8508,2024-02-02,4.13,Pending
2071,2513,2023-10-08,5.7,Accepted
2072,7538,2025-06-01,6.39,Accepted
2073,5150,2025-11-24,2.51,Accepted
2074,18191,2023-09-18,7.53,Accepted
2075,2860,2024-06-07,4.18,Expired
2076,19053,2024-09-12,9.49,Accepted
2077,1457,2025-08-28,3.5,Declined
2078,2899,2024-12-26,6.86,Accepted
2079,14990,2025-11-01,4.08,Accepted
2080,8064,2026-04-21,3.28,Accepted
2081,7683,2024-05-16,4.62,Accepted
2082,1264,2024-03-22,5.69,Declined
2083,2459,2024-11-27,5.75,Accepted
2084,15033,2025-09-08,7.79,Accepted
2085,1969,2024-10-22,6.97,Accepted
2086,5124,2023-08-06,7.82,Accepted
2087,1291,2023-10-16,6.91,Accepted
2088,17573,2025-11-03,5.48,Accepted
2089,10712,2026-05-23,6.01,Accepted
2090,10040,2025-05-20,6.69,Accepted
2091,13166,2025-06-09,5.39,Accepted
2092,1485,2024-08-31,8.03,Accepted
2093,14962,2026-05-08,3.44,Accepted
2094,3525,2026-01-09,4.72,Accepted
2095,8442,2026-04-01,6.0,Accepted
2096,10585,2025-07-05,5.22,Accepted
2097,16864,2024-03-26,4.28,Accepted
2098,14065,2024-07-10,4.73,Accepted
2099,11202,2023-08-19,6.06,Accepted
2100,3577,2023-12-10,4.11,Accepted
2101,15297,2024-01-25,6.75,Accepted
2102,1589,2023-11-15,6.68,Accepted
2103,9401,2023-11-14,6.49,Accepted
2104,7302,2024-10-04,9.42,Declined
2105,5934,2024-04-09,7.95,Accepted
2106,1139,2025-11-05,4.88,Accepted
2107,4025,2026-06-08,4.39,Pending
2108,10935,2025-02-04,6.03,Pending
2109,618,2023-10-20,3.95,Expired
2110,10697,2023-09-21,2.98,Accepted
2111,11966,2025-09-24,5.28,Accepted
2112,4751,2023-08-20,7.87,Accepted
2113,5360,2026-02-23,8.09,Declined
2114,5013,2023-08-16,4.98,Accepted
2115,3837,2025-08-22,11.75,Accepted
2116,2236,2026-03-31,3.79,Accepted
2117,13105,2025-06-15,4.91,Accepted
2118,6007,2025-04-10,11.19,Accepted
2119,4635,2023-09-24,4.2,Accepted
2120,1397,2025-08-31,12.93,Accepted
2121,15834,2024-06-19,5.86,Accepted
2122,4082,2025-09-06,16.85,Accepted
2123,4741,2024-07-14,5.99,Declined
2124,13496,2025-10-01,4.35,Accepted
2125,12494,2025-11-13,4.42,Accepted
2126,6892,2024-04-01,14.02,Accepted
2127,10291,2024-12-06,4.58,Accepted
2128,1662,2025-04-19,11.13,Declined
2129,10070,2025-04-28,5.0,Accepted
2130,11293,2024-10-27,6.14,Accepted
2131,17948,2023-12-10,3.29,Declined
2132,17654,2025-07-20,3.59,Accepted
2133,18174,2025-02-08,9.95,Accepted
2134,13648,2024-03-23,12.59,Accepted
2135,9533,2025-06-30,5.6,Accepted
2136,18855,2024-01-20,6.93,Accepted
2137,4041,2024-01-08,7.99,Accepted
2138,7840,2023-09-21,11.83,Accepted
2139,15635,2024-09-19,7.62,Declined
2140,7804,2025-12-08,8.94,Declined
2141,4463,2025-12-24,5.53,Accepted
2142,12578,2024-12-12,6.67,Accepted
2143,5401,2024-09-11,3.12,Declined
2144,15158,2025-11-17,6.51,Accepted
2145,684,2024-10-01,13.88,Declined
2146,7557,2025-07-18,10.95,Accepted
2147,1027,2025-03-24,3.63,Declined
2148,6613,2024-02-11,6.72,Pending
2149,15822,2024-01-09,3.98,Accepted
2150,9567,2024-11-27,6.21,Accepted
2151,885,2023-09-08,6.52,Accepted
2152,12402,2024-12-22,6.85,Declined
2153,17203,2024-12-21,3.8,Pending
2154,34,2023-09-22,11.91,Accepted
2155,18357,2025-05-19,4.4,Accepted
2156,181,2024-12-02,13.75,Accepted
2157,7054,2025-06-11,3.11,Accepted
2158,11574,2024-07-01,2.47,Accepted
2159,3394,2025-11-06,3.7,Accepted
2160,13967,2024-10-28,9.98,Accepted
2161,5292,2026-02-20,6.46,Accepted
2162,9618,2023-10-28,10.55,Accepted
2163,2504,2024-11-17,2.28,Declined
2164,10270,2026-01-09,5.86,Pending
2165,4094,2024-12-04,6.2,Pending
2166,3586,2025-08-24,6.68,Accepted
2167,4686,2025-01-30,4.45,Accepted
2168,19718,2024-08-17,7.59,Accepted
2169,1200,2025-07-16,3.02,Accepted
2170,304,2023-09-21,9.09,Accepted
2171,654,2025-09-29,4.51,Accepted
2172,5406,2025-04-04,9.64,Accepted
2173,8846,2023-10-22,5.16,Accepted
2174,2387,2026-04-08,4.6,Accepted
2175,15343,2025-02-06,3.11,Accepted
2176,18032,2025-07-10,10.53,Pending
2177,2246,2025-10-23,4.77,Accepted
2178,2448,2024-08-12,4.9,Accepted
2179,4960,2026-03-15,3.68,Pending
2180,19435,2024-10-30,6.72,Accepted
2181,18000,2024-01-23,9.39,Accepted
2182,7592,2025-02-07,8.79,Declined
2183,4408,2024-08-15,8.44,Accepted
2184,11468,2025-12-10,6.33,Accepted
2185,4316,2023-08-20,6.55,Accepted
2186,16446,2026-02-23,7.27,Accepted
2187,15305,2023-08-03,7.59,Expired
2188,1414,2025-09-06,2.49,Expired
2189,2873,2024-12-14,12.39,Accepted
2190,4596,2025-12-18,2.46,Accepted
2191,9792,2025-07-07,3.13,Expired
2192,1548,2026-04-15,2.69,Accepted
2193,13024,2024-05-18,6.14,Declined
2194,9786,2025-07-01,5.84,Accepted
2195,3109,2024-01-19,19.21,Expired
2196,14621,2024-01-12,4.55,Accepted
2197,11944,2024-12-06,6.32,Accepted
2198,16946,2024-05-02,3.41,Accepted
2199,14347,2025-04-23,7.87,Expired
2200,9247,2025-09-03,2.78,Accepted
2201,15274,2026-04-26,13.61,Accepted
2202,7801,2025-12-10,5.4,Declined
2203,16357,2024-10-03,3.81,Accepted
2204,7169,2025-04-20,9.39,Expired
2205,17111,2024-10-09,6.14,Expired
2206,16247,2024-09-26,5.2,Accepted
2207,14671,2025-05-21,2.81,Accepted
2208,16613,2026-01-16,7.91,Pending
2209,12536,2025-10-18,4.22,Accepted
2210,7686,2024-08-21,12.13,Accepted
2211,8958,2024-08-24,6.03,Accepted
2212,7257,2025-09-02,7.88,Accepted
2213,13643,2024-05-28,5.76,Expired
2214,2310,2026-05-05,10.38,Accepted
2215,5344,2024-09-05,5.63,Accepted
2216,13603,2025-03-14,5.1,Expired
2217,4942,2023-12-28,4.22,Accepted
2218,17758,2024-03-24,2.78,Accepted
2219,6441,2025-09-27,11.08,Accepted
2220,3827,2026-06-12,6.0,Pending
2221,17501,2024-08-19,4.46,Pending
2222,16902,2024-08-11,2.75,Accepted
2223,6333,2024-03-19,14.21,Declined
2224,4127,2025-08-07,3.74,Accepted
2225,2993,2024-01-13,2.48,Pending
2226,11370,2023-10-11,8.27,Declined
2227,2713,2025-05-23,6.45,Accepted
2228,19038,2023-07-30,4.8,Pending
2229,18822,2024-09-20,6.81,Accepted
2230,5268,2025-01-19,3.27,Accepted
2231,19592,2024-07-07,6.4,Declined
2232,1214,2023-11-15,5.14,Accepted
2233,9479,2026-06-30,4.13,Accepted
2234,14005,2024-04-14,5.39,Accepted
2235,6463,2025-01-27,9.4,Pending
2236,6730,2024-07-26,5.65,Accepted
2237,11744,2025-09-10,5.49,Accepted
2238,3994,2025-11-07,4.26,Accepted
2239,8475,2025-12-11,20.65,Accepted
2240,13357,2024-02-05,11.57,Accepted
2241,18736,2025-10-09,8.25,Declined
2242,13181,2024-11-26,4.87,Accepted
2243,7034,2025-10-24,4.72,Accepted
2244,3426,2024-03-16,21.34,Accepted
2245,5026,2024-04-18,12.69,Pending
2246,7639,2026-02-05,4.87,Pending
2247,13537,2024-02-25,4.04,Accepted
2248,16477,2025-10-05,2.99,Accepted
2249,8214,2025-06-29,11.07,Accepted
2250,12336,2025-04-17,8.62,Pending
2251,5632,2024-06-19,3.41,Accepted
2252,10455,2025-01-03,5.12,Accepted
2253,17863,2026-04-08,5.69,Pending
2254,17093,2024-10-06,11.18,Pending
2255,5159,2025-07-31,2.57,Accepted
2256,15101,2024-10-03,4.44,Pending
2257,12083,2023-08-03,3.11,Accepted
2258,581,2023-12-25,4.02,Declined
2259,12923,2024-11-05,5.8,Pending
2260,16588,2024-06-10,7.71,Pending
2261,174,2024-08-29,6.16,Accepted
2262,6947,2025-09-14,6.45,Accepted
2263,7133,2026-03-11,5.63,Accepted
2264,17522,2024-10-31,6.27,Accepted
2265,15482,2024-02-06,8.06,Accepted
2266,10386,2025-03-31,5.07,Declined
2267,4069,2024-05-22,5.33,Declined
2268,8080,2024-11-25,10.48,Accepted
2269,7004,2024-02-06,3.07,Accepted
2270,6419,2024-07-06,3.51,Expired
2271,10303,2024-06-29,4.64,Accepted
2272,19896,2025-12-21,7.37,Accepted
2273,14625,2025-01-12,8.34,Accepted
2274,2630,2026-04-26,2.73,Accepted
2275,2676,2026-05-30,7.71,Accepted
2276,8819,2024-02-28,20.97,Accepted
2277,19349,2024-09-21,5.49,Declined
2278,15819,2026-06-26,4.44,Accepted
2279,4120,2024-07-04,8.79,Declined
2280,15253,2025-10-27,6.99,Accepted
2281,1837,2026-05-05,6.31,Accepted
2282,15773,2025-12-29,4.67,Accepted
2283,9510,2023-11-03,11.44,Pending
2284,8422,2026-02-21,14.88,Accepted
2285,11319,2026-04-27,2.74,Expired
2286,6921,2026-03-09,6.99,Expired
2287,11870,2026-02-23,2.42,Accepted
2288,249,2024-06-05,4.07,Accepted
2289,10266,2025-03-26,2.86,Accepted
2290,16451,2025-09-02,5.78,Accepted
2291,4376,2026-02-11,14.27,Accepted
2292,9685,2025-04-26,11.48,Accepted
2293,13588,2023-08-27,18.46,Accepted
2294,18003,2023-08-14,7.36,Accepted
2295,1283,2024-02-12,8.12,Accepted
2296,2229,2025-10-28,3.94,Accepted
2297,14712,2023-08-12,4.04,Declined
2298,6648,2024-09-15,6.69,Accepted
2299,2679,2025-12-12,4.4,Declined
2300,19062,2026-05-24,7.71,Accepted
2301,11087,2025-04-30,6.5,Accepted
2302,12167,2025-12-02,8.65,Accepted
2303,16834,2025-11-02,6.34,Accepted
2304,11800,2025-10-06,5.21,Accepted
2305,414,2025-11-16,4.71,Accepted
2306,3462,2024-01-28,4.63,Expired
2307,8764,2023-08-09,5.6,Pending
2308,3560,2024-03-29,5.87,Declined
2309,4872,2023-08-16,5.01,Accepted
2310,5251,2025-10-28,4.06,Accepted
2311,12188,2024-02-28,5.19,Pending
2312,4123,2024-09-25,7.51,Accepted
2313,16070,2026-04-27,7.74,Declined
2314,11392,2023-11-09,2.56,Accepted
2315,6,2023-10-17,9.38,Accepted
2316,7563,2023-10-27,4.36,Accepted
2317,6499,2026-05-30,3.45,Accepted
2318,14426,2023-11-21,11.96,Accepted
2319,12077,2025-01-30,9.08,Accepted
2320,9294,2023-07-27,8.08,Declined
2321,12777,2025-01-28,8.34,Accepted
2322,15047,2024-01-08,4.3,Expired
2323,17197,2024-10-31,5.01,Expired
2324,13288,2023-11-04,6.78,Pending
2325,11226,2025-05-19,12.72,Accepted
2326,16193,2025-09-06,8.28,Expired
2327,10839,2025-01-17,2.63,Pending
2328,14174,2024-11-23,4.65,Declined
2329,19538,2024-01-22,3.59,Accepted
2330,5346,2025-02-19,9.01,Accepted
2331,10045,2025-06-20,5.71,Accepted
2332,13685,2025-03-14,5.68,Declined
2333,2924,2024-12-19,3.19,Accepted
2334,17530,2025-01-30,8.98,Accepted
2335,18513,2023-09-05,3.11,Accepted
2336,16291,2025-12-28,9.31,Accepted
2337,4121,2023-08-31,3.8,Declined
2338,1062,2025-05-24,5.33,Accepted
2339,1677,2025-07-01,5.88,Accepted
2340,3024,2026-04-10,4.88,Accepted
2341,4511,2024-01-06,7.61,Accepted
2342,13611,2025-12-10,7.2,Pending
2343,3080,2024-01-07,10.17,Accepted
2344,935,2025-08-04,18.79,Accepted
2345,3336,2024-02-04,5.05,Accepted
2346,3223,2024-08-14,5.29,Accepted
2347,14462,2025-02-20,8.6,Accepted
2348,19076,2023-12-10,5.78,Pending
2349,9920,2023-09-12,12.15,Pending
2350,6207,2026-04-01,4.05,Accepted
2351,1356,2025-10-29,10.81,Expired
2352,7802,2023-09-26,5.39,Accepted
2353,12404,2023-10-05,10.63,Accepted
2354,7842,2025-06-09,4.66,Expired
2355,8861,2025-08-24,4.45,Pending
2356,2370,2025-07-22,5.16,Accepted
2357,16284,2023-07-18,8.19,Accepted
2358,16239,2023-08-10,3.95,Accepted
2359,5793,2025-05-10,9.44,Accepted
2360,16454,2024-08-06,6.14,Accepted
2361,14203,2024-10-24,4.2,Accepted
2362,17089,2024-09-12,7.88,Expired
2363,4062,2025-04-27,4.71,Declined
2364,11458,2024-03-19,9.76,Accepted
2365,1946,2024-10-14,4.05,Accepted
2366,10120,2025-04-03,2.56,Declined
2367,10412,2023-12-16,5.22,Accepted
2368,12878,2024-03-25,25.12,Declined
2369,4308,2025-06-05,6.15,Accepted
2370,17982,2024-04-19,4.67,Accepted
2371,14094,2026-06-05,4.4,Accepted
2372,13815,2025-01-28,7.02,Accepted
2373,11506,2024-06-29,4.3,Accepted
2374,10657,2025-11-25,2.5,Declined
2375,982,2026-04-27,2.65,Accepted
2376,18646,2025-02-26,9.23,Expired
2377,3530,2024-06-04,6.84,Expired
2378,9711,2026-04-24,4.87,Accepted
2379,8526,2025-01-25,10.58,Accepted
2380,336,2024-02-09,6.77,Accepted
2381,1220,2024-04-25,4.72,Accepted
2382,978,2024-02-02,9.27,Pending
2383,1149,2024-08-13,14.43,Declined
2384,13925,2023-11-08,4.76,Accepted
2385,11051,2023-06-26,5.74,Declined
2386,8337,2025-10-12,4.02,Accepted
2387,16768,2026-04-10,2.96,Declined
2388,64,2024-10-08,4.87,Declined
2389,13022,2024-12-26,3.12,Accepted
2390,4490,2025-05-05,4.37,Accepted
2391,7947,2025-10-16,4.15,Accepted
2392,9290,2025-01-23,6.24,Accepted
2393,14267,2024-03-27,8.75,Accepted
2394,15539,2025-09-09,7.43,Accepted
2395,1980,2024-05-31,8.56,Accepted
2396,16346,2024-09-05,5.47,Accepted
2397,7110,2024-02-25,3.49,Declined
2398,13186,2024-10-23,4.33,Accepted
2399,10597,2023-07-22,11.28,Accepted
2400,12358,2024-07-10,4.76,Accepted
2401,1772,2025-02-11,3.64,Accepted
2402,2484,2025-03-16,4.67,Accepted
2403,7584,2025-10-05,7.62,Accepted
2404,4171,2024-03-12,5.04,Accepted
2405,9646,2024-12-11,5.85,Pending
2406,13389,2026-03-20,5.82,Expired
2407,5417,2024-09-26,7.77,Accepted
2408,10908,2025-12-14,6.31,Accepted
2409,18550,2024-08-17,4.98,Accepted
2410,17427,2024-07-15,15.47,Accepted
2411,18061,2024-02-04,2.33,Accepted
2412,19466,2025-02-20,5.92,Accepted
2413,15282,2025-05-22,8.7,Declined
2414,8289,2025-04-24,6.49,Pending
2415,17518,2025-01-24,2.66,Accepted
2416,13877,2023-09-09,10.53,Declined
2417,697,2024-03-02,4.45,Declined
2418,6076,2025-06-21,2.65,Accepted
2419,5767,2023-12-04,5.64,Expired
2420,4470,2024-11-12,4.05,Accepted
2421,4694,2023-11-11,3.1,Accepted
2422,4065,2026-01-30,10.13,Accepted
2423,13800,2026-03-20,4.86,Accepted
2424,11760,2023-10-24,16.82,Accepted
2425,16214,2023-08-23,2.85,Accepted
2426,10591,2025-11-28,6.77,Declined
2427,2815,2025-01-28,6.43,Accepted
2428,4106,2023-12-03,11.48,Accepted
2429,11725,2024-07-25,4.17,Accepted
2430,7704,2023-09-22,7.7,Pending
2431,1498,2023-12-13,8.3,Accepted
2432,1863,2024-12-17,13.62,Accepted
2433,6229,2026-02-06,7.09,Accepted
2434,14549,2024-10-18,4.6,Accepted
2435,15225,2025-02-03,4.86,Accepted
2436,15256,2025-02-12,6.97,Accepted
2437,1373,2024-05-24,8.51,Accepted
2438,9432,2025-04-18,4.86,Pending
2439,15963,2024-07-28,2.41,Declined
2440,12506,2024-01-29,7.43,Pending
2441,1922,2025-03-15,5.09,Accepted
2442,17943,2025-11-08,5.6,Accepted
2443,13061,2024-07-14,6.68,Accepted
2444,131,2026-02-01,11.29,Accepted
2445,8545,2024-03-19,11.96,Accepted
2446,10822,2025-01-14,9.26,Declined
2447,11020,2024-09-13,9.45,Declined
2448,8852,2025-05-12,9.84,Accepted
2449,1453,2025-02-22,3.85,Accepted
2450,9202,2025-10-26,14.27,Expired
2451,9815,2023-10-04,5.55,Accepted
2452,14162,2024-05-23,7.19,Accepted
2453,6758,2025-08-21,5.21,Accepted
2454,14601,2023-11-21,4.92,Accepted
2455,5145,2026-04-09,6.93,Accepted
2456,3704,2024-08-27,6.02,Accepted
2457,18983,2025-01-16,7.3,Accepted
2458,11417,2023-11-13,8.73,Accepted
2459,12826,2024-11-11,8.58,Accepted
2460,16752,2023-11-06,5.88,Accepted
2461,14518,2024-10-28,15.05,Declined
2462,6584,2025-12-02,13.4,Accepted
2463,16633,2026-06-01,7.06,Accepted
2464,10677,2025-10-25,5.68,Accepted
2465,8188,2025-03-27,7.57,Expired
2466,10880,2025-02-11,5.33,Accepted
2467,8365,2024-05-02,5.53,Accepted
2468,11915,2026-04-23,6.96,Accepted
2469,6247,2025-04-18,7.28,Accepted
2470,7507,2024-06-11,3.83,Accepted
2471,14945,2025-03-29,8.87,Pending
2472,7331,2025-10-25,4.73,Accepted
2473,16778,2025-03-16,4.53,Accepted
2474,18112,2023-07-31,4.94,Declined
2475,16741,2025-06-01,4.38,Declined
2476,14458,2023-12-18,7.79,Accepted
2477,15121,2026-05-20,7.49,Accepted
2478,35,2026-01-18,3.48,Accepted
2479,15056,2024-12-09,9.27,Accepted
2480,1003,2026-01-11,6.77,Accepted
2481,15758,2024-11-03,6.75,Accepted
2482,10743,2025-09-16,6.82,Accepted
2483,7725,2025-06-23,6.59,Declined
2484,4187,2026-03-07,11.67,Declined
2485,11908,2023-12-23,13.18,Accepted
2486,2632,2024-06-19,3.3,Accepted
2487,9417,2025-05-29,5.28,Pending
2488,9924,2025-07-05,20.58,Accepted
2489,10605,2025-02-05,4.07,Accepted
2490,4474,2024-09-25,6.42,Accepted
2491,16485,2024-11-20,5.01,Accepted
2492,13962,2023-11-02,5.95,Accepted
2493,6236,2026-05-15,6.61,Declined
2494,15358,2023-08-02,4.86,Accepted
2495,13741,2026-02-27,4.14,Accepted
2496,18185,2025-12-26,4.39,Expired
2497,13902,2024-07-05,8.39,Accepted
2498,12563,2026-04-23,5.72,Accepted
2499,9758,2025-11-16,7.77,Pending
2500,1613,2024-09-23,4.47,Accepted
2501,17026,2024-02-18,5.44,Accepted
2502,16491,2025-06-17,4.42,Accepted
2503,9782,2024-10-06,6.77,Accepted
2504,8543,2023-10-25,10.14,Accepted
2505,8723,2026-02-20,9.42,Accepted
2506,18261,2024-02-29,6.42,Accepted
2507,12585,2025-11-21,5.92,Accepted
2508,4681,2025-06-26,4.54,Accepted
2509,12311,2024-04-21,12.45,Accepted
2510,18195,2023-11-15,7.33,Declined
2511,1529,2024-06-08,14.8,Accepted
2512,2731,2024-09-29,7.6,Accepted
2513,13038,2024-10-06,5.57,Accepted
2514,1746,2024-09-23,2.73,Accepted
2515,13547,2024-05-29,9.2,Accepted
2516,9983,2025-02-14,10.14,Accepted
2517,3099,2024-09-27,3.78,Accepted
2518,7595,2025-07-31,2.92,Accepted
2519,5904,2025-11-23,6.58,Accepted
2520,10747,2026-04-29,4.91,Accepted
2521,389,2024-11-14,12.39,Accepted
2522,7656,2024-05-29,5.53,Accepted
2523,11153,2025-12-31,4.06,Accepted
2524,286,2024-09-15,3.51,Accepted
2525,16091,2025-03-29,3.54,Accepted
2526,10355,2024-01-02,7.72,Declined
2527,11682,2024-03-07,8.62,Accepted
2528,11067,2024-07-19,4.56,Accepted
2529,6400,2026-01-23,10.78,Declined
2530,18685,2026-05-19,8.27,Accepted
2531,13682,2023-10-18,4.34,Accepted
2532,12695,2026-03-18,6.1,Accepted
2533,8234,2026-02-03,4.1,Pending
2534,15551,2024-07-09,10.98,Expired
2535,19014,2025-10-05,3.34,Declined
2536,3143,2025-03-01,5.11,Accepted
2537,16580,2025-01-19,9.89,Expired
2538,14680,2025-09-23,3.55,Pending
2539,1545,2024-01-03,13.77,Accepted
2540,11615,2024-04-03,5.38,Accepted
2541,14735,2023-10-05,2.63,Expired
2542,16093,2023-07-30,4.53,Accepted
2543,13454,2026-02-25,5.95,Declined
2544,16791,2023-06-22,6.28,Accepted
2545,1622,2025-08-17,3.73,Declined
2546,5099,2025-11-15,3.6,Accepted
2547,1359,2026-02-14,8.48,Accepted
2548,3213,2025-07-03,4.76,Accepted
2549,6931,2025-02-25,4.4,Accepted
2550,10135,2025-11-08,5.18,Accepted
2551,14995,2026-04-16,6.76,Accepted
2552,3485,2025-12-19,8.22,Pending
2553,6832,2025-01-12,11.87,Accepted
2554,13139,2025-05-21,8.33,Accepted
2555,17128,2024-10-11,3.67,Accepted
2556,8349,2025-01-31,6.55,Accepted
2557,4456,2026-04-13,5.23,Declined
2558,9544,2023-10-30,5.99,Accepted
2559,17406,2025-12-07,6.34,Accepted
2560,13113,2024-08-05,4.91,Declined
2561,821,2024-11-02,6.0,Accepted
2562,16126,2024-06-07,4.32,Accepted
2563,1048,2024-09-22,6.08,Accepted
2564,5432,2025-05-26,2.57,Pending
2565,13411,2024-09-05,8.9,Declined
2566,9145,2025-04-08,8.98,Accepted
2567,5227,2024-08-03,5.12,Declined
2568,3148,2025-10-12,5.51,Accepted
2569,8624,2025-11-30,7.58,Accepted
2570,5639,2024-05-29,3.66,Declined
2571,18731,2025-09-02,7.4,Accepted
2572,13228,2024-12-19,7.16,Accepted
2573,19236,2024-06-06,21.11,Pending
2574,14516,2023-11-07,4.18,Accepted
2575,468,2026-02-07,6.64,Accepted
2576,3489,2024-05-06,8.47,Accepted
2577,8493,2026-05-30,4.84,Accepted
2578,19071,2025-04-23,7.3,Accepted
2579,1120,2023-12-14,2.54,Accepted
2580,12823,2024-11-19,11.98,Accepted
2581,3334,2025-11-27,3.66,Accepted
2582,5164,2026-02-09,4.95,Accepted
2583,17886,2024-06-07,5.24,Accepted
2584,12623,2026-02-10,6.05,Accepted
2585,13314,2025-07-25,5.75,Accepted
2586,9741,2024-09-30,5.65,Accepted
2587,17832,2024-06-30,4.94,Pending
2588,5771,2026-05-03,5.77,Accepted
2589,6388,2025-03-16,7.25,Accepted
2590,18601,2025-08-11,3.79,Accepted
2591,5200,2025-01-06,10.19,Accepted
2592,18988,2026-02-03,4.21,Accepted
2593,1021,2025-10-29,6.18,Declined
2594,17408,2025-02-27,4.17,Accepted
2595,748,2024-09-01,5.8,Accepted
2596,2127,2026-03-16,5.73,Accepted
2597,8560,2025-03-18,12.2,Accepted
2598,13069,2025-08-20,5.19,Accepted
2599,5728,2023-12-21,6.54,Accepted
2600,10513,2025-08-06,11.3,Accepted
2601,3866,2023-08-22,4.19,Accepted
2602,12763,2026-05-14,3.51,Accepted
2603,17446,2025-07-11,2.32,Accepted
2604,2782,2025-11-26,6.72,Pending
2605,15492,2026-01-16,4.19,Accepted
2606,18482,2026-03-15,11.15,Expired
2607,1167,2024-02-07,2.96,Accepted
2608,19017,2025-09-25,7.0,Accepted
2609,8603,2024-12-19,7.28,Declined
2610,10280,2026-04-28,5.11,Accepted
2611,19593,2024-06-25,12.02,Accepted
2612,1078,2024-08-20,2.97,Accepted
2613,13048,2025-12-26,3.29,Accepted
2614,6028,2024-04-27,12.83,Accepted
2615,18463,2024-12-08,5.93,Accepted
2616,15820,2025-06-10,6.28,Accepted
2617,7008,2026-05-26,9.24,Accepted
2618,12142,2024-05-25,5.65,Accepted
2619,3931,2024-10-17,6.64,Accepted
2620,11947,2023-07-31,11.28,Accepted
2621,13142,2026-05-30,3.65,Expired
2622,1209,2024-09-28,7.72,Accepted
2623,12999,2025-09-04,4.4,Accepted
