placement_id,offer_id,student_id,college_id,company_id,joining_date,package_lpa,status
1515,3843,2527,6,6,2023-11-02,4.82,Deferred
1516,3250,2223,12,77,2026-05-04,4.1,Confirmed
1517,2336,3480,93,878,2026-01-30,9.31,Joined
1518,1894,3126,55,807,2023-08-28,6.27,Joined
1519,771,1724,8,743,2024-07-24,5.11,Confirmed
1520,2916,2772,76,708,2025-05-25,5.09,Deferred
1521,2190,3325,51,990,2026-01-25,2.46,Dropped
1522,3817,3695,63,450,2026-03-10,17.63,Dropped
1523,791,321,24,491,2024-09-12,9.48,Joined
1524,501,3766,7,875,2024-08-15,11.05,Joined
1525,138,3473,8,35,2023-11-26,6.65,Joined
1526,3034,2285,54,920,2024-05-01,11.47,Dropped
1527,3629,439,8,441,2024-02-09,3.48,Dropped
1528,1606,3967,30,584,2024-10-22,12.29,Joined
1529,4209,3878,64,517,2025-10-08,5.06,Joined
1530,1770,4185,58,242,2025-08-09,8.78,Deferred
1531,3067,3709,45,67,2026-01-03,4.96,Confirmed
1532,2162,2795,19,149,2023-12-26,10.55,Confirmed
1533,3758,4804,58,122,2025-11-04,8.37,Joined
1534,3922,603,40,897,2025-08-28,4.42,Deferred
1535,965,2195,54,168,2025-11-26,4.2,Confirmed
1536,3589,1627,54,351,2025-06-05,8.63,Joined
1537,494,1518,77,706,2023-11-05,11.1,Dropped
1538,3935,607,46,693,2024-09-30,4.37,Joined
1539,3358,3269,96,1,2024-07-06,6.39,Confirmed
1540,3486,4145,25,458,2024-11-24,6.35,Joined
1541,3103,2458,47,68,2026-06-11,5.82,Confirmed
1542,1559,2432,82,411,2025-03-22,5.27,Joined
1543,2641,1598,94,463,2026-03-30,4.48,Joined
1544,2137,4584,93,515,2024-02-24,7.99,Joined
1545,4056,140,5,904,2024-02-06,5.55,Joined
1546,4032,1726,36,915,2025-02-18,8.39,Joined
1547,1854,2899,77,742,2023-12-14,9.01,Joined
1548,3568,4341,70,388,2025-04-10,4.61,Confirmed
1549,624,471,64,157,2025-03-06,18.22,Joined
1550,1256,1269,95,549,2025-02-16,6.5,Joined
1551,1645,6,44,343,2024-08-04,7.06,Joined
1552,1755,793,33,792,2024-08-26,11.4,Confirmed
1553,4057,4282,37,124,2024-04-24,6.54,Confirmed
1554,60,4767,85,836,2023-08-02,10.55,Deferred
1555,1333,3791,44,122,2023-09-04,6.55,Joined
1556,3958,319,94,643,2025-07-26,7.26,Dropped
1557,1350,3204,28,667,2024-05-18,9.36,Dropped
1558,3850,2094,94,326,2024-09-10,8.31,Joined
1559,3139,4446,21,293,2024-10-15,10.24,Joined
1560,1962,3886,12,100,2024-10-07,6.95,Confirmed
1561,1769,4178,77,764,2025-11-23,11.65,Joined
1562,2437,3484,73,667,2024-06-11,8.51,Joined
1563,64,3696,1,991,2023-09-20,6.93,Dropped
1564,2066,4074,75,630,2024-07-01,3.94,Joined
1565,2628,626,58,898,2023-09-15,6.2,Joined
1566,242,156,38,715,2026-02-28,5.06,Dropped
1567,1878,2907,17,394,2023-08-10,6.68,Confirmed
1568,1023,1186,53,996,2025-12-16,3.16,Joined
1569,2298,4245,64,287,2024-10-09,6.69,Joined
1570,3979,2375,78,403,2024-04-30,2.47,Confirmed
1571,2167,4911,61,530,2025-02-03,4.45,Joined
1572,2792,4561,43,809,2025-05-30,2.86,Confirmed
1573,876,2904,3,759,2025-05-17,15.81,Confirmed
1574,3771,1493,60,749,2026-05-26,7.46,Joined
1575,2823,2126,98,693,2026-02-03,12.63,Joined
1576,1776,645,45,648,2024-03-24,6.32,Joined
1577,1907,1514,55,730,2026-03-06,4.1,Confirmed
1578,802,4665,16,322,2024-11-15,3.75,Joined
1579,464,2264,39,874,2023-11-01,6.06,Joined
1580,2435,4277,98,789,2025-02-12,4.86,Dropped
1581,1231,4274,55,924,2025-07-14,10.3,Joined
1582,2725,820,37,16,2023-08-25,8.65,Dropped
1583,1086,1741,64,877,2024-10-03,3.23,Joined
1584,228,4091,14,578,2024-05-21,4.26,Joined
1585,3886,1957,68,731,2026-05-22,4.3,Deferred
1586,2831,4820,83,409,2023-11-12,13.33,Joined
1587,3329,3493,85,985,2025-12-28,8.45,Joined
1588,93,2998,46,141,2025-12-13,3.85,Deferred
1589,1165,1096,53,125,2024-02-10,10.86,Confirmed
1590,3140,1480,85,256,2026-01-13,2.84,Confirmed
1591,4144,685,26,859,2025-07-24,6.49,Joined
1592,2391,817,99,452,2025-12-06,4.15,Deferred
1593,1434,1127,42,317,2024-05-05,6.25,Joined
1594,4158,2573,71,570,2025-10-14,8.73,Joined
1595,2136,1342,42,1000,2024-02-26,6.93,Joined
1596,3998,4301,52,678,2024-08-27,5.06,Joined
1597,2402,1300,35,928,2025-04-04,4.67,Joined
1598,1472,3637,28,244,2025-06-27,3.48,Joined
1599,82,2370,14,985,2026-02-08,8.51,Joined
1600,3500,4823,44,306,2026-06-30,7.53,Deferred
1601,361,911,73,775,2026-06-06,2.42,Confirmed
1602,692,2826,54,531,2025-10-29,13.04,Dropped
1603,1046,3274,5,217,2023-09-10,6.45,Deferred
1604,2883,2616,12,895,2025-08-01,10.86,Confirmed
1605,310,2383,54,194,2024-04-17,7.99,Joined
1606,1136,2736,17,70,2024-09-27,4.73,Deferred
1607,2249,2542,33,319,2025-07-29,11.07,Joined
1608,4299,4567,67,216,2024-09-04,12.08,Confirmed
1609,3253,4982,48,377,2024-07-01,7.94,Dropped
1610,1923,2365,77,491,2026-04-10,2.63,Joined
1611,3583,3709,45,20,2024-09-22,3.64,Joined
1612,1743,954,93,654,2023-10-26,3.06,Joined
1613,3530,4802,23,358,2023-10-08,9.35,Deferred
1614,3536,2100,66,118,2025-12-06,11.54,Deferred
1615,2215,2624,31,353,2024-09-23,5.63,Joined
1616,2232,1822,70,675,2023-12-16,5.14,Dropped
1617,2432,3756,96,107,2024-12-30,13.62,Confirmed
1618,1072,2742,21,375,2025-07-06,8.66,Deferred
1619,4005,192,33,712,2026-03-30,7.0,Confirmed
1620,2594,1456,4,125,2025-03-25,4.17,Deferred
1621,3827,3558,43,326,2026-06-03,6.9,Confirmed
1622,1491,4703,46,576,2026-04-08,9.27,Joined
1623,3484,2824,31,661,2024-11-25,5.76,Deferred
1624,3545,4017,34,98,2025-08-25,7.17,Joined
1625,1835,169,19,184,2025-03-04,3.36,Confirmed
1626,4134,1906,51,588,2024-06-27,3.99,Joined
1627,2943,140,5,312,2024-01-17,7.36,Confirmed
1628,2530,1373,95,837,2026-06-26,8.27,Joined
1629,4127,2340,93,510,2023-12-18,10.95,Joined
1630,2978,1489,19,427,2023-11-07,8.57,Joined
1631,2488,2063,24,615,2025-07-25,20.58,Joined
1632,3914,3682,74,404,2025-02-28,4.67,Confirmed
1633,2761,3782,59,286,2026-01-22,5.34,Confirmed
1634,1596,4965,62,886,2023-09-11,5.44,Joined
1635,1320,1254,68,113,2023-11-11,8.35,Joined
1636,4157,1260,27,901,2026-05-13,8.33,Confirmed
1637,3802,1442,75,510,2025-04-04,8.48,Joined
1638,559,432,24,462,2024-03-28,10.51,Deferred
1639,810,2168,7,558,2024-02-19,5.38,Joined
1640,1304,186,25,803,2023-07-26,6.61,Joined
1641,973,4915,58,229,2025-05-26,6.25,Confirmed
1642,595,4643,1,73,2023-12-13,4.87,Joined
1643,412,4832,43,490,2025-03-15,8.36,Joined
1644,211,4315,3,54,2023-12-26,4.07,Joined
1645,458,2192,96,689,2024-09-03,9.3,Joined
1646,3013,1886,18,570,2024-02-08,7.67,Joined
1647,1599,4823,44,474,2024-08-29,3.76,Confirmed
1648,2011,3446,50,213,2025-02-25,8.85,Confirmed
1649,5,4673,88,808,2024-05-29,6.1,Dropped
1650,799,3936,75,988,2024-06-01,3.93,Joined
1651,3747,3533,56,304,2023-10-21,6.63,Joined
1652,481,1978,37,340,2025-06-13,7.42,Joined
1653,2778,4138,77,9,2025-01-05,5.53,Confirmed
1654,2353,258,83,858,2023-11-25,10.63,Joined
1655,1273,1273,49,104,2025-02-26,7.98,Joined
1656,375,178,86,168,2026-04-28,7.21,Deferred
1657,530,2502,32,443,2025-01-24,9.21,Dropped
1658,2746,3234,84,707,2025-05-22,8.04,Joined
1659,2031,2118,65,340,2024-06-04,3.89,Confirmed
1660,383,1700,2,951,2025-05-08,7.71,Joined
1661,964,2106,48,950,2024-12-04,5.08,Confirmed
1662,4266,2042,69,734,2024-07-19,4.16,Joined
1663,344,3350,6,215,2024-02-18,4.82,Joined
1664,4021,3129,97,984,2025-05-15,6.03,Confirmed
1665,657,3032,71,655,2025-03-23,3.45,Confirmed
1666,2506,2159,69,715,2024-03-16,6.42,Joined
1667,2547,2354,42,22,2026-03-25,8.48,Joined
1668,2720,3608,18,307,2024-09-21,7.72,Deferred
1669,3628,1353,90,131,2025-08-24,11.72,Confirmed
1670,3635,2519,13,579,2024-12-17,12.42,Joined
1671,3975,743,11,823,2025-12-26,5.03,Joined
1672,4238,3352,57,925,2024-12-16,4.24,Joined
1673,2830,1091,13,129,2023-10-24,3.95,Deferred
1674,3945,1727,76,61,2024-08-05,4.47,Joined
1675,352,46,27,776,2025-03-08,8.99,Confirmed
1676,576,4196,30,204,2024-11-04,8.8,Confirmed
1677,747,4969,44,200,2026-01-09,7.52,Joined
1678,1637,2931,94,751,2024-11-22,4.88,Dropped
1679,1024,667,75,547,2024-09-04,6.73,Joined
1680,437,2817,59,322,2024-09-04,3.57,Joined
1681,2500,4593,28,901,2024-09-25,4.47,Joined
1682,1232,4843,6,60,2023-10-04,5.78,Joined
1683,1550,1190,88,342,2025-10-27,11.97,Joined
1684,2006,2403,50,426,2025-06-16,6.44,Joined
1685,4167,1006,44,37,2023-10-31,4.22,Confirmed
1686,25,2685,35,634,2024-05-16,11.5,Joined
1687,4234,2500,86,913,2026-01-22,2.93,Joined
1688,1001,3383,77,666,2025-08-06,3.3,Joined
1689,1966,888,9,172,2025-02-08,6.66,Joined
1690,3756,25,93,98,2024-05-04,2.59,Joined
1691,1345,1816,5,38,2023-12-03,5.8,Joined
1692,4061,60,42,35,2023-08-18,6.62,Deferred
1693,2130,3141,81,873,2024-12-01,6.14,Confirmed
1694,4286,1511,26,745,2025-02-16,8.31,Joined
1695,2146,4494,3,839,2025-09-04,10.95,Joined
1696,4036,1517,99,496,2024-04-17,2.71,Joined
1697,513,4883,87,764,2024-03-04,8.28,Dropped
1698,1349,2359,76,329,2023-11-23,2.8,Joined
1699,258,4586,59,563,2025-06-08,7.34,Joined
1700,1352,4376,50,254,2025-05-13,9.37,Joined
1701,3835,3674,33,930,2024-01-01,5.12,Joined
1702,1638,1089,19,94,2025-04-09,4.23,Joined
1703,3479,2279,12,179,2025-06-26,6.09,Dropped
1704,3578,1586,44,547,2025-02-03,7.3,Joined
1705,1536,2713,79,765,2025-07-07,2.8,Joined
1706,264,4738,60,679,2023-10-09,10.65,Joined
1707,856,641,19,701,2024-02-03,8.41,Joined
1708,2394,1156,10,40,2025-10-31,7.43,Joined
1709,1613,3850,83,323,2025-10-09,11.04,Joined
1710,1621,3211,42,244,2025-07-12,3.63,Joined
1711,3410,2907,17,697,2025-05-15,3.29,Joined
1712,3746,2159,69,264,2023-10-26,2.91,Deferred
1713,849,1936,87,163,2025-03-16,6.35,Deferred
1714,2097,1834,76,54,2024-05-06,4.28,Joined
1715,2036,2458,47,605,2024-10-24,4.01,Joined
1716,562,47,21,957,2025-06-29,2.53,Joined
1717,1364,2817,59,844,2025-03-05,2.32,Joined
1718,1285,3796,3,770,2025-03-07,9.32,Joined
1719,522,1525,23,293,2023-09-16,4.16,Dropped
1720,4231,1041,85,583,2024-02-03,6.06,Confirmed
1721,3100,1774,68,193,2026-06-30,5.02,Deferred
1722,824,1502,92,26,2024-05-30,3.41,Joined
1723,2812,480,35,34,2025-01-12,6.21,Dropped
1724,1008,1778,51,564,2025-04-08,12.39,Joined
1725,1138,1707,96,383,2024-08-14,8.52,Joined
1726,2479,4759,36,102,2024-12-18,9.27,Joined
1727,954,4706,37,688,2025-02-09,6.34,Joined
1728,3173,4484,50,633,2023-08-14,4.79,Confirmed
1729,200,3763,4,358,2025-11-04,4.6,Joined
1730,3925,4778,41,409,2025-05-25,3.37,Deferred
1731,869,3574,4,229,2024-07-27,17.41,Deferred
1732,471,894,100,304,2023-12-19,6.64,Deferred
1733,551,3630,72,780,2025-05-02,9.61,Joined
1734,3309,1952,35,557,2026-01-18,3.62,Joined
1735,1521,2003,39,435,2025-01-09,7.03,Deferred
1736,2568,880,24,290,2025-11-03,5.51,Joined
1737,3846,3349,15,538,2026-01-06,6.0,Joined
1738,985,1120,58,903,2026-05-02,3.02,Joined
1739,1430,4937,61,872,2025-02-04,8.59,Joined
1740,2774,1773,99,61,2026-04-25,4.56,Joined
1741,2727,798,64,90,2024-12-16,5.59,Joined
1742,3707,4763,2,123,2026-04-23,2.67,Joined
1743,2161,2829,56,525,2026-03-12,6.46,Joined
1744,3938,4497,23,460,2024-09-25,8.42,Joined
1745,2210,4854,53,278,2024-09-14,12.13,Joined
1746,4073,2478,70,724,2026-01-25,6.5,Joined
1747,3610,743,11,838,2024-07-03,2.49,Dropped
1748,1525,2013,38,730,2026-04-05,4.66,Joined
1749,638,1571,49,28,2024-10-08,2.6,Joined
1750,2160,186,25,982,2024-11-12,9.98,Confirmed
1751,1676,3366,87,879,2023-10-24,6.8,Dropped
1752,2858,3490,95,293,2025-04-25,8.16,Joined
1753,4258,995,84,236,2024-12-06,5.8,Confirmed
1754,3362,321,24,217,2023-12-08,7.97,Joined
1755,2092,1602,38,920,2024-10-13,8.03,Confirmed
1756,2611,3486,71,583,2024-06-27,12.02,Joined
1757,1515,2008,33,605,2026-02-03,17.06,Joined
1758,918,2317,10,207,2024-09-10,3.95,Joined
1759,477,2829,56,568,2023-09-21,5.11,Confirmed
1760,307,681,63,418,2025-11-27,6.11,Joined
1761,2242,789,30,596,2025-01-02,4.87,Deferred
1762,2963,2499,89,121,2024-05-02,4.78,Confirmed
1763,3602,4888,39,795,2026-03-26,8.08,Joined
1764,4008,1706,51,925,2023-08-05,4.76,Confirmed
1765,2207,216,35,551,2025-06-15,2.81,Confirmed
1766,2702,3809,6,741,2024-04-18,4.77,Confirmed
1767,2751,72,55,399,2023-11-28,5.2,Confirmed
1768,3613,1180,59,952,2025-02-17,6.92,Joined
1769,1128,2027,77,243,2025-05-26,3.55,Dropped
1770,1468,4592,79,369,2024-11-15,4.01,Deferred
1771,2896,2600,41,328,2025-06-05,9.42,Joined
1772,388,720,4,627,2024-02-25,4.71,Joined
1773,3716,3323,47,696,2025-01-07,7.84,Deferred
1774,1188,4410,43,742,2023-12-03,3.44,Confirmed
1775,151,3956,68,767,2025-02-20,9.12,Confirmed
1776,2085,1232,59,323,2024-11-04,6.97,Joined
1777,3077,4775,72,490,2024-07-11,2.65,Joined
1778,244,3768,57,283,2023-12-06,3.92,Dropped
1779,159,3915,40,54,2024-06-01,3.95,Confirmed
1780,2744,2427,52,949,2025-09-22,5.08,Joined
1781,2106,1296,38,824,2025-11-30,4.88,Joined
1782,4285,4928,6,701,2026-06-30,10.42,Joined
1783,3150,4224,98,823,2024-01-16,4.38,Joined
1784,2862,2520,86,406,2025-08-09,9.45,Confirmed
1785,3252,637,24,204,2025-10-03,9.68,Deferred
1786,2913,3116,42,579,2024-01-20,4.12,Joined
1787,2869,1099,16,469,2025-09-28,4.68,Joined
1788,3218,872,8,995,2024-02-23,2.34,Confirmed
1789,3348,3139,18,599,2025-12-07,2.47,Confirmed
1790,3684,1748,13,851,2025-04-10,3.86,Joined
1791,3093,1069,68,190,2023-09-27,15.28,Joined
1792,416,4086,24,536,2026-03-20,10.65,Confirmed
1793,988,1999,57,643,2026-06-16,3.72,Confirmed
1794,108,2220,37,919,2024-12-20,3.75,Joined
1795,2112,2987,78,766,2023-10-10,7.87,Joined
1796,3248,894,100,241,2024-09-25,5.22,Joined
1797,3669,243,29,378,2025-11-11,3.72,Joined
1798,4133,2959,78,634,2024-03-13,5.79,Confirmed
1799,662,794,7,502,2024-01-11,4.8,Joined
1800,3177,3028,10,181,2026-02-17,3.67,Confirmed
1801,2119,4201,65,129,2023-10-08,4.2,Deferred
1802,3659,1864,40,223,2026-01-09,5.97,Deferred
1803,2098,3195,7,323,2024-07-26,4.73,Confirmed
1804,4247,1689,54,594,2025-05-12,3.16,Joined
1805,2456,1556,73,866,2024-10-02,6.02,Joined
1806,2071,1314,4,961,2023-10-22,5.7,Dropped
1807,1607,2835,37,740,2024-09-14,6.49,Joined
1808,3512,1322,69,890,2026-05-05,3.66,Joined
1809,3038,4928,6,957,2025-06-10,2.56,Joined
1810,3642,1500,69,432,2024-06-11,5.83,Joined
1811,4287,1632,30,532,2023-10-08,2.91,Confirmed
1812,3212,1531,20,449,2025-07-23,7.69,Joined
1813,3251,605,89,296,2024-10-31,6.5,Confirmed
1814,566,3404,16,944,2025-10-27,9.86,Confirmed
1815,1053,639,63,797,2024-05-04,7.38,Confirmed
1816,2863,2820,35,783,2026-06-11,6.98,Joined
1817,3128,457,37,674,2025-07-18,4.7,Joined
1818,2765,3079,53,234,2024-08-03,3.15,Joined
1819,147,3560,44,176,2024-02-02,2.27,Confirmed
1820,1845,2039,45,583,2024-10-13,9.71,Joined
1821,3419,4803,30,428,2025-07-09,4.06,Confirmed
1822,1035,186,25,148,2026-01-05,9.89,Dropped
1823,1117,4097,68,317,2025-05-09,8.77,Joined
1824,3955,3628,13,179,2026-06-30,13.57,Joined
1825,2791,4101,11,164,2025-12-12,3.69,Joined
1826,4067,2682,3,737,2023-11-21,6.09,Joined
1827,2125,3570,23,595,2026-01-05,4.42,Dropped
1828,2923,3805,10,377,2026-06-30,5.79,Joined
1829,3009,4461,64,632,2025-03-17,13.18,Joined
1830,3352,161,29,716,2025-10-20,6.99,Joined
1831,214,2411,15,25,2026-05-16,6.95,Confirmed
1832,2614,1314,4,812,2024-06-07,12.83,Joined
1833,2928,1832,42,928,2025-05-05,3.78,Joined
1834,3087,4277,98,564,2025-04-02,10.78,Joined
1835,1820,2702,97,27,2025-11-24,3.13,Joined
1836,959,167,67,105,2025-03-13,5.33,Joined
1837,1130,4226,65,207,2024-06-25,9.78,Deferred
1838,2409,1837,86,959,2024-09-25,4.98,Confirmed
1839,1916,4405,3,961,2024-06-02,2.41,Dropped
1840,3263,4761,47,312,2024-01-21,6.71,Joined
1841,2931,3791,44,211,2026-03-16,10.93,Joined
1842,2217,3649,79,896,2024-01-25,4.22,Joined
1843,3382,1027,2,959,2026-02-23,5.82,Joined
1844,3519,3948,31,919,2025-05-21,2.72,Joined
1845,969,515,85,458,2026-03-25,4.03,Joined
1846,3259,831,64,322,2024-01-21,10.62,Dropped
1847,3786,4636,100,930,2025-06-24,5.87,Deferred
1848,1269,3028,10,395,2025-01-23,2.96,Dropped
1849,1970,4231,2,425,2024-06-18,2.89,Confirmed
1850,2381,2811,12,200,2024-06-09,4.72,Deferred
1851,1248,1007,22,885,2025-08-14,2.96,Deferred
1852,625,1511,26,414,2025-06-16,4.17,Joined
1853,3571,3334,69,448,2023-10-11,12.51,Deferred
1854,3135,4043,23,676,2025-01-01,6.11,Confirmed
1855,3302,1133,67,887,2025-02-02,9.77,Confirmed
1856,2612,3816,7,703,2024-10-11,2.97,Joined
1857,239,3502,79,159,2024-01-10,12.26,Confirmed
1858,1012,833,92,244,2025-07-19,3.33,Joined
1859,3092,3708,68,959,2024-09-20,4.1,Dropped
1860,1814,1247,40,866,2025-09-29,5.49,Joined
1861,3294,855,56,106,2026-02-04,3.99,Joined
1862,41,4204,33,61,2026-05-02,4.89,Joined
1863,2843,1855,32,925,2025-04-16,4.32,Joined
1864,2296,3097,54,67,2025-11-13,3.94,Deferred
1865,2252,762,49,394,2025-02-14,5.12,Dropped
1866,815,2632,5,982,2025-02-16,11.64,Confirmed
1867,1941,3997,98,618,2026-01-04,7.12,Joined
1868,1369,3443,5,430,2026-05-18,3.76,Confirmed
1869,1614,4018,18,190,2026-06-28,4.42,Joined
1870,2370,1318,71,330,2024-05-07,4.67,Joined
1871,1431,4859,99,376,2024-02-28,4.73,Confirmed
1872,53,2817,59,453,2024-03-20,7.03,Joined
1873,4086,2150,87,846,2023-07-26,9.66,Deferred
1874,3393,2101,29,432,2025-11-18,6.09,Joined
1875,1906,4215,84,511,2024-11-21,7.59,Joined
1876,66,4841,94,768,2024-07-10,4.0,Confirmed
1877,2602,753,22,734,2026-06-22,3.51,Confirmed
1878,2635,1070,56,530,2024-01-27,14.01,Joined
1879,4211,1505,46,429,2024-09-21,6.62,Joined
1880,3720,3051,95,562,2025-01-20,3.53,Joined
1881,3095,4059,79,144,2024-05-26,3.89,Joined
1882,2661,373,68,335,2024-09-17,4.81,Confirmed
1883,2636,4374,17,532,2024-05-01,6.74,Confirmed
1884,843,3981,32,911,2023-08-21,2.83,Deferred
1885,1551,878,55,853,2025-02-18,15.87,Confirmed
1886,44,1305,14,17,2025-06-26,5.3,Dropped
1887,611,3433,11,458,2025-01-17,5.93,Joined
1888,924,804,59,323,2025-11-06,12.41,Joined
1889,3354,1207,40,878,2026-02-11,6.21,Confirmed
1890,677,4209,99,658,2024-11-24,8.46,Joined
1891,1733,2671,69,509,2026-02-16,4.65,Deferred
1892,1796,4333,18,937,2024-07-22,7.37,Dropped
1893,3775,154,85,633,2024-09-18,3.45,Joined
1894,4276,3960,21,228,2024-03-17,4.52,Joined
1895,1910,1715,10,145,2025-06-01,4.72,Deferred
1896,1801,596,50,707,2025-04-10,7.9,Confirmed
1897,333,4313,57,155,2024-11-09,8.2,Joined
1898,758,3035,72,935,2024-06-04,2.53,Joined
1899,710,1903,66,897,2026-05-06,4.02,Joined
1900,3176,3207,39,660,2026-03-31,4.94,Confirmed
1901,1688,2895,44,641,2025-01-16,3.54,Confirmed
1902,1561,2581,56,454,2025-06-13,4.92,Joined
1903,999,348,89,944,2025-08-07,2.95,Joined
1904,1019,520,70,879,2024-05-14,13.02,Confirmed
1905,3782,2506,36,628,2024-05-01,3.47,Joined
1906,2441,4946,95,708,2025-03-21,5.09,Joined
1907,90,418,7,227,2025-12-14,3.58,Confirmed
1908,873,637,24,276,2024-06-16,4.71,Deferred
1909,1620,1255,49,280,2024-02-03,4.72,Joined
1910,3992,4540,7,480,2025-03-12,8.03,Joined
1911,822,951,71,737,2023-11-26,5.17,Joined
1912,1800,1150,75,841,2024-02-24,4.08,Joined
1913,1917,4515,77,925,2024-09-30,6.69,Confirmed
1914,3734,1561,50,994,2026-03-07,5.5,Joined
1915,3753,245,63,796,2024-05-24,5.63,Joined
1916,2714,2364,4,243,2025-03-02,3.96,Joined
1917,3190,1196,13,229,2024-10-28,7.08,Confirmed
1918,1292,1153,31,172,2023-11-05,3.73,Confirmed
1919,3984,646,47,430,2026-04-22,3.46,Confirmed
1920,1718,1792,49,359,2024-03-30,4.62,Joined
1921,1247,4026,68,6,2024-09-10,6.39,Joined
1922,3645,515,85,295,2025-05-26,4.34,Deferred
1923,1761,1124,95,559,2024-08-27,3.37,Joined
1924,3439,2038,44,477,2024-11-13,12.88,Joined
1925,4126,1375,88,703,2024-06-03,2.34,Joined
1926,3041,2913,85,601,2026-05-27,8.08,Dropped
1927,3755,2742,21,923,2026-02-08,4.63,Joined
1928,3529,1921,20,646,2024-07-19,6.9,Joined
1929,1567,2700,28,561,2024-02-13,12.22,Joined
1930,4203,2646,28,341,2025-04-14,3.83,Joined
1931,975,2851,85,703,2024-08-16,2.76,Confirmed
1932,3765,4189,56,66,2023-12-30,5.87,Joined
1933,1404,3924,29,740,2024-08-29,6.24,Joined
1934,1037,4477,90,886,2024-03-13,5.2,Confirmed
1935,2138,1411,78,412,2023-11-04,11.83,Deferred
1936,3376,3526,12,118,2023-09-30,7.66,Joined
1937,2918,4274,55,425,2024-08-03,2.42,Joined
1938,2782,3175,72,412,2023-10-26,11.72,Joined
1939,701,455,6,232,2026-05-02,5.8,Joined
1940,123,4672,95,406,2025-08-19,8.53,Confirmed
1941,3793,4200,52,425,2025-06-19,4.01,Deferred
1942,1811,932,33,961,2026-06-20,7.44,Deferred
1943,3574,2324,98,214,2026-04-06,3.73,Joined
1944,1257,3217,91,254,2025-01-30,5.77,Joined
1945,1944,1875,71,246,2024-07-16,8.05,Joined
1946,2291,3757,50,119,2026-03-10,14.27,Joined
1947,3942,1694,26,597,2023-10-16,9.12,Confirmed
1948,1520,3818,48,72,2025-11-15,3.71,Joined
1949,217,2180,54,270,2024-03-11,3.82,Confirmed
1950,3891,4858,26,794,2026-06-09,5.57,Confirmed
1951,1078,4896,2,36,2024-12-13,4.47,Confirmed
1952,465,2506,36,603,2025-10-01,5.39,Joined
1953,12,1621,58,302,2025-03-09,5.22,Dropped
1954,1297,2652,33,824,2025-12-14,4.06,Joined
1955,1134,3511,31,578,2025-11-23,7.59,Deferred
1956,1018,4372,96,928,2024-07-10,4.4,Deferred
1957,1252,741,86,966,2024-05-23,3.35,Joined
1958,642,57,32,441,2026-03-11,9.29,Confirmed
1959,256,404,41,899,2024-09-24,3.72,Joined
1960,234,2406,99,326,2025-03-18,11.23,Joined
1961,2111,4614,35,95,2025-10-26,5.28,Joined
1962,622,4650,51,989,2025-12-18,11.61,Joined
1963,3235,1224,31,403,2024-06-09,2.47,Joined
1964,673,14,58,2,2024-11-08,7.63,Joined
1965,1125,4322,56,296,2024-10-05,14.3,Joined
1966,1568,2805,33,104,2025-04-07,8.36,Confirmed
1967,1815,172,49,725,2025-07-06,6.44,Joined
1968,3209,2571,78,494,2026-05-18,7.27,Joined
1969,1524,2213,100,549,2023-07-20,6.58,Joined
1970,4088,578,38,157,2023-10-28,5.6,Joined
1971,2539,1144,77,619,2024-02-08,13.77,Deferred
1972,1995,4496,100,549,2025-09-03,7.15,Joined
1973,2781,547,91,156,2023-10-28,6.16,Joined
1974,1383,2898,29,34,2024-12-21,6.67,Deferred
1975,2263,1504,92,878,2026-03-24,5.63,Joined
1976,2271,3920,64,516,2024-08-13,4.64,Joined
1977,1476,150,4,535,2026-04-19,7.32,Confirmed
1978,801,3030,78,719,2025-10-06,5.95,Joined
1979,3004,1926,80,823,2025-12-30,6.2,Dropped
1980,3357,4049,22,763,2024-12-19,3.92,Dropped
1981,3824,296,26,791,2023-12-20,3.4,Joined
1982,3300,380,87,246,2025-09-03,3.23,Confirmed
1983,463,3398,23,298,2025-07-24,5.92,Deferred
1984,2492,1133,67,280,2023-12-18,5.95,Dropped
1985,613,4892,47,917,2025-12-16,4.86,Confirmed
1986,2582,2100,66,497,2026-03-22,4.95,Deferred
1987,3106,2805,33,209,2024-06-20,5.49,Joined
1988,440,1895,7,982,2025-01-05,11.2,Confirmed
1989,1144,1915,13,500,2025-11-14,7.19,Dropped
1990,3400,3743,77,362,2025-10-26,5.65,Confirmed
1991,3007,4986,60,639,2025-12-18,8.67,Confirmed
1992,1958,3108,99,873,2024-12-16,6.13,Dropped
1993,1647,4485,54,783,2026-02-27,3.99,Confirmed
1994,3314,3937,4,976,2024-05-28,5.21,Joined
1995,2083,2017,22,620,2024-12-14,5.75,Dropped
1996,2779,91,92,779,2024-04-02,2.31,Dropped
1997,132,2731,29,154,2025-07-19,7.02,Confirmed
1998,1943,4571,56,431,2024-12-25,5.78,Joined
1999,4199,3103,47,461,2024-11-22,9.3,Confirmed
2000,4279,2706,15,64,2025-04-03,5.39,Confirmed
2001,2056,4002,62,507,2026-03-22,2.39,Dropped
2002,1082,2096,29,926,2025-08-12,3.73,Joined
2003,1110,2251,13,85,2024-08-26,3.23,Confirmed
2004,2317,3275,42,734,2026-06-05,3.45,Joined
2005,2624,2235,58,307,2024-05-27,4.74,Confirmed
2006,83,4266,71,76,2025-11-27,6.3,Dropped
2007,3383,1035,28,850,2024-07-23,9.49,Joined
