job_id,company_id,title,department,package_lpa,job_type,posted_date,status
3424,326,QA Engineer,Civil Engineering,10.45,Internship + PPO,2024-12-07,Closed
3425,121,ML Engineer,Civil Engineering,9.57,Full-Time,2024-07-25,Closed
3426,430,Data Scientist,Business Administration,3.59,Internship,2026-02-07,Closed
3427,810,Systems Engineer,Business Administration,3.79,Full-Time,2024-08-08,Closed
3428,227,Data Analyst,Data Science,3.16,Full-Time,2025-10-03,Filled
3429,295,Systems Engineer,Business Administration,3.71,Internship + PPO,2023-12-03,Closed
3430,560,Associate Consultant,Artificial Intelligence & ML,6.46,Full-Time,2026-02-09,Open
3431,137,Frontend Developer,Electrical Engineering,3.42,Internship,2025-07-24,Filled
3432,135,DevOps Engineer,Civil Engineering,8.56,Full-Time,2023-09-23,Open
3433,727,Data Analyst,Commerce,3.87,Full-Time,2024-06-22,Closed
3434,674,ML Engineer,Electrical Engineering,4.99,Full-Time,2025-09-26,Filled
3435,590,Systems Engineer,Information Technology,14.63,Internship + PPO,2024-04-28,Closed
3436,71,Graduate Trainee Engineer,Commerce,4.87,Full-Time,2025-12-02,Closed
3437,139,ML Engineer,Computer Science,10.9,Full-Time,2023-08-14,Open
3438,957,Backend Developer,Information Technology,2.68,Full-Time,2025-03-19,Closed
3439,601,Data Scientist,Computer Science,6.87,Full-Time,2024-03-01,Filled
3440,601,Full Stack Developer,Artificial Intelligence & ML,5.51,Full-Time,2025-06-28,Closed
3441,233,Software Engineer,Electronics & Communication,3.89,Full-Time,2025-02-02,Filled
3442,64,Cloud Engineer,Electrical Engineering,4.9,Full-Time,2025-02-08,Open
3443,131,DevOps Engineer,Artificial Intelligence & ML,4.36,Internship + PPO,2025-06-22,Filled
3444,124,Product Analyst,Electrical Engineering,5.24,Full-Time,2025-10-15,Filled
3445,398,Product Analyst,Information Technology,6.12,Full-Time,2025-07-06,Closed
3446,734,Data Scientist,Business Administration,12.14,Full-Time,2024-05-15,Filled
3447,312,Backend Developer,Computer Science,6.77,Full-Time,2023-12-03,Closed
3448,517,DevOps Engineer,Mechanical Engineering,2.68,Internship + PPO,2026-03-12,Filled
3449,549,Graduate Trainee Engineer,Mechanical Engineering,12.99,Full-Time,2025-12-10,Closed
3450,179,Associate Consultant,Business Administration,12.52,Full-Time,2024-01-10,Filled
3451,75,Full Stack Developer,Commerce,6.55,Internship,2024-10-08,Closed
3452,415,Data Analyst,Electronics & Communication,8.1,Internship + PPO,2025-02-18,Filled
3453,639,Associate Consultant,Civil Engineering,4.64,Full-Time,2024-09-26,Open
3454,414,Product Analyst,Electronics & Communication,4.05,Full-Time,2025-04-02,Open
3455,693,Business Analyst,Electrical Engineering,3.98,Full-Time,2024-07-18,Open
3456,209,Software Engineer,Electronics & Communication,3.51,Internship,2026-04-23,Closed
3457,655,Full Stack Developer,Electrical Engineering,3.69,Full-Time,2025-01-12,Closed
3458,881,Data Analyst,Information Technology,13.59,Internship + PPO,2026-03-20,Open
3459,362,Business Analyst,Artificial Intelligence & ML,11.33,Full-Time,2025-07-24,Filled
3460,848,Associate Consultant,Mechanical Engineering,3.2,Internship,2024-12-04,Filled
3461,534,Data Analyst,Civil Engineering,6.17,Internship + PPO,2025-04-12,Filled
3462,107,DevOps Engineer,Data Science,2.65,Internship + PPO,2024-02-13,Closed
3463,307,Business Analyst,Artificial Intelligence & ML,8.0,Full-Time,2024-07-16,Closed
3464,443,Business Analyst,Mechanical Engineering,4.53,Full-Time,2023-09-21,Closed
3465,713,QA Engineer,Civil Engineering,3.58,Full-Time,2023-12-22,Closed
3466,510,Business Analyst,Business Administration,5.96,Full-Time,2023-08-08,Closed
3467,701,Software Engineer,Data Science,6.67,Full-Time,2023-10-31,Filled
3468,847,Associate Consultant,Artificial Intelligence & ML,6.31,Internship,2023-06-06,Open
3469,744,Backend Developer,Civil Engineering,3.74,Full-Time,2025-08-03,Filled
3470,542,Backend Developer,Mechanical Engineering,8.58,Internship,2024-12-12,Open
3471,314,ML Engineer,Data Science,13.45,Full-Time,2024-12-25,Filled
3472,754,Business Analyst,Data Science,3.39,Internship + PPO,2023-06-05,Closed
3473,435,Backend Developer,Electrical Engineering,7.04,Full-Time,2024-07-31,Filled
3474,824,Frontend Developer,Information Technology,4.26,Internship,2025-08-24,Filled
3475,278,ML Engineer,Electronics & Communication,7.04,Full-Time,2025-09-04,Open
3476,831,Software Engineer,Electronics & Communication,17.53,Full-Time,2026-03-11,Open
3477,449,Business Analyst,Information Technology,7.44,Full-Time,2025-04-08,Open
3478,447,Systems Engineer,Information Technology,7.59,Full-Time,2025-06-07,Closed
3479,968,ML Engineer,Mechanical Engineering,3.87,Internship,2024-12-02,Closed
3480,20,Graduate Trainee Engineer,Information Technology,4.86,Full-Time,2025-05-19,Open
3481,392,Business Analyst,Mechanical Engineering,14.48,Internship,2026-01-28,Filled
3482,387,Cloud Engineer,Business Administration,5.56,Internship + PPO,2025-07-20,Filled
3483,341,Software Engineer,Civil Engineering,3.43,Internship,2025-06-19,Open
3484,539,DevOps Engineer,Electrical Engineering,4.82,Full-Time,2025-02-28,Filled
3485,581,Data Scientist,Computer Science,10.63,Internship,2024-05-13,Closed
3486,269,Graduate Trainee Engineer,Mechanical Engineering,9.88,Full-Time,2024-03-17,Open
3487,194,Frontend Developer,Artificial Intelligence & ML,6.47,Internship + PPO,2025-04-14,Closed
3488,959,Cloud Engineer,Electronics & Communication,9.79,Internship,2024-04-10,Filled
3489,336,Software Engineer,Electrical Engineering,10.75,Internship,2024-11-07,Open
3490,898,Associate Consultant,Mechanical Engineering,5.96,Full-Time,2025-06-07,Filled
3491,678,Associate Consultant,Data Science,7.76,Full-Time,2023-09-02,Closed
3492,329,Data Analyst,Mechanical Engineering,13.26,Internship + PPO,2023-11-05,Open
3493,565,Software Engineer,Civil Engineering,4.47,Internship,2023-07-05,Closed
3494,760,ML Engineer,Business Administration,5.62,Internship,2025-06-18,Closed
3495,672,QA Engineer,Electrical Engineering,7.56,Full-Time,2024-03-03,Filled
3496,691,Backend Developer,Civil Engineering,12.51,Internship,2024-05-04,Filled
3497,616,DevOps Engineer,Artificial Intelligence & ML,7.43,Internship,2023-09-14,Filled
3498,971,Associate Consultant,Electrical Engineering,5.8,Full-Time,2023-08-13,Open
3499,131,DevOps Engineer,Mechanical Engineering,6.76,Full-Time,2025-10-05,Closed
3500,997,Full Stack Developer,Electrical Engineering,7.5,Full-Time,2024-08-22,Filled
3501,983,Data Scientist,Mechanical Engineering,5.55,Internship + PPO,2025-06-02,Closed
3502,162,Full Stack Developer,Commerce,5.41,Full-Time,2026-04-08,Open
3503,135,DevOps Engineer,Electronics & Communication,3.46,Full-Time,2023-10-08,Closed
3504,513,Cloud Engineer,Mechanical Engineering,3.75,Full-Time,2024-11-15,Closed
3505,106,Frontend Developer,Business Administration,3.89,Full-Time,2025-11-15,Closed
3506,265,Product Analyst,Business Administration,13.01,Full-Time,2025-08-06,Closed
3507,830,Software Engineer,Electrical Engineering,4.46,Full-Time,2023-08-26,Open
3508,708,QA Engineer,Mechanical Engineering,3.75,Full-Time,2025-06-06,Open
3509,759,Cloud Engineer,Business Administration,10.87,Internship + PPO,2024-07-19,Closed
3510,925,QA Engineer,Commerce,4.51,Full-Time,2023-06-07,Closed
3511,993,Data Scientist,Data Science,4.28,Internship + PPO,2024-02-13,Closed
3512,388,Product Analyst,Civil Engineering,12.15,Full-Time,2023-06-02,Closed
3513,449,Frontend Developer,Civil Engineering,5.17,Full-Time,2023-06-21,Closed
3514,228,Cloud Engineer,Electrical Engineering,5.63,Full-Time,2025-12-20,Closed
3515,737,Data Analyst,Artificial Intelligence & ML,3.71,Full-Time,2023-07-24,Filled
3516,423,Software Engineer,Electrical Engineering,8.27,Full-Time,2025-03-06,Closed
3517,664,ML Engineer,Data Science,2.72,Internship + PPO,2025-09-22,Filled
3518,631,Associate Consultant,Electrical Engineering,3.76,Internship,2025-05-11,Filled
3519,369,Product Analyst,Commerce,8.7,Full-Time,2026-04-22,Open
3520,418,ML Engineer,Data Science,7.24,Full-Time,2023-08-19,Filled
3521,736,DevOps Engineer,Data Science,4.4,Full-Time,2025-03-23,Filled
3522,390,Graduate Trainee Engineer,Electronics & Communication,3.26,Full-Time,2026-03-14,Open
3523,369,Backend Developer,Electronics & Communication,2.5,Internship,2024-05-01,Open
3524,43,Business Analyst,Computer Science,5.63,Full-Time,2025-01-13,Filled
3525,941,Backend Developer,Computer Science,4.02,Full-Time,2024-10-29,Closed
3526,214,Data Scientist,Mechanical Engineering,6.3,Full-Time,2023-10-04,Open
3527,132,Product Analyst,Information Technology,5.23,Full-Time,2023-10-10,Filled
3528,190,Graduate Trainee Engineer,Data Science,16.97,Full-Time,2023-08-16,Closed
3529,715,Graduate Trainee Engineer,Information Technology,4.43,Full-Time,2026-01-17,Filled
3530,513,Data Scientist,Mechanical Engineering,5.28,Full-Time,2024-10-17,Filled
3531,145,Product Analyst,Information Technology,4.79,Full-Time,2025-04-27,Closed
3532,206,Graduate Trainee Engineer,Civil Engineering,4.76,Internship,2023-12-04,Open
3533,360,Graduate Trainee Engineer,Computer Science,11.2,Full-Time,2024-03-28,Filled
3534,393,DevOps Engineer,Data Science,5.17,Internship,2024-04-11,Closed
3535,587,Business Analyst,Electronics & Communication,5.41,Full-Time,2024-01-09,Open
3536,945,Business Analyst,Business Administration,4.58,Full-Time,2024-08-16,Filled
3537,509,ML Engineer,Information Technology,3.64,Internship + PPO,2025-09-20,Open
3538,107,Software Engineer,Electronics & Communication,12.29,Internship,2024-12-04,Filled
3539,406,Cloud Engineer,Electrical Engineering,10.62,Full-Time,2025-01-09,Closed
3540,520,Business Analyst,Electronics & Communication,3.65,Full-Time,2025-01-31,Open
3541,584,Systems Engineer,Commerce,3.26,Internship,2024-11-17,Open
3542,22,Business Analyst,Civil Engineering,9.26,Full-Time,2024-04-15,Open
3543,748,Software Engineer,Electronics & Communication,4.72,Full-Time,2024-10-04,Filled
3544,430,Systems Engineer,Electronics & Communication,10.65,Full-Time,2024-09-16,Open
3545,777,Software Engineer,Computer Science,7.11,Internship + PPO,2023-09-23,Open
3546,881,Backend Developer,Electronics & Communication,8.6,Internship + PPO,2023-12-15,Filled
3547,256,DevOps Engineer,Commerce,6.27,Internship + PPO,2025-12-03,Filled
3548,838,DevOps Engineer,Electronics & Communication,2.5,Full-Time,2024-05-16,Closed
3549,965,ML Engineer,Mechanical Engineering,5.94,Full-Time,2024-11-24,Open
3550,967,Software Engineer,Commerce,7.62,Internship,2025-04-12,Open
3551,205,Product Analyst,Information Technology,6.35,Internship,2026-02-25,Open
3552,100,Full Stack Developer,Mechanical Engineering,3.9,Internship,2024-09-20,Filled
3553,227,Product Analyst,Electrical Engineering,11.26,Internship,2024-04-27,Open
3554,786,Data Analyst,Artificial Intelligence & ML,8.25,Full-Time,2025-07-19,Filled
3555,415,Business Analyst,Commerce,6.23,Full-Time,2025-09-19,Open
3556,169,Cloud Engineer,Business Administration,7.03,Full-Time,2024-12-26,Closed
3557,611,Data Scientist,Artificial Intelligence & ML,6.08,Full-Time,2024-12-14,Filled
3558,725,Frontend Developer,Computer Science,2.66,Full-Time,2025-07-09,Open
3559,947,QA Engineer,Commerce,6.07,Full-Time,2025-12-17,Open
3560,186,Backend Developer,Data Science,5.65,Internship,2025-06-13,Filled
3561,329,Cloud Engineer,Civil Engineering,2.5,Full-Time,2023-10-20,Closed
3562,611,DevOps Engineer,Mechanical Engineering,6.14,Internship,2023-06-08,Filled
3563,864,ML Engineer,Artificial Intelligence & ML,5.19,Internship + PPO,2023-06-01,Closed
3564,707,Product Analyst,Computer Science,7.89,Internship + PPO,2023-08-21,Closed
3565,880,Backend Developer,Mechanical Engineering,10.46,Full-Time,2025-08-12,Open
3566,549,Software Engineer,Electronics & Communication,6.73,Full-Time,2025-07-11,Open
3567,480,Backend Developer,Information Technology,8.33,Internship + PPO,2026-02-18,Open
3568,361,Data Scientist,Artificial Intelligence & ML,3.09,Full-Time,2025-04-15,Closed
3569,233,Data Scientist,Information Technology,2.5,Full-Time,2024-05-01,Open
3570,631,Systems Engineer,Mechanical Engineering,4.89,Full-Time,2026-02-28,Closed
3571,180,Business Analyst,Commerce,5.95,Full-Time,2025-10-27,Closed
3572,124,Frontend Developer,Electrical Engineering,6.08,Full-Time,2024-03-25,Filled
3573,565,Systems Engineer,Artificial Intelligence & ML,8.17,Full-Time,2026-01-19,Filled
3574,985,Backend Developer,Business Administration,9.41,Internship + PPO,2025-12-18,Closed
3575,85,Systems Engineer,Civil Engineering,3.22,Full-Time,2024-06-08,Open
3576,837,DevOps Engineer,Electronics & Communication,9.34,Full-Time,2024-07-02,Closed
3577,408,Frontend Developer,Data Science,5.58,Full-Time,2023-10-10,Open
3578,99,Product Analyst,Electronics & Communication,4.98,Full-Time,2024-05-06,Closed
3579,945,Business Analyst,Electronics & Communication,6.04,Full-Time,2024-05-05,Open
3580,143,Backend Developer,Business Administration,3.98,Full-Time,2024-08-30,Closed
3581,858,Backend Developer,Business Administration,3.17,Internship,2023-11-17,Open
3582,971,Business Analyst,Electronics & Communication,3.39,Internship,2025-03-28,Closed
3583,163,Full Stack Developer,Commerce,8.72,Full-Time,2024-08-19,Open
3584,517,Data Scientist,Electronics & Communication,4.5,Internship + PPO,2023-07-28,Filled
3585,330,ML Engineer,Computer Science,5.23,Internship + PPO,2026-02-18,Filled
3586,152,Cloud Engineer,Computer Science,6.87,Full-Time,2025-01-17,Closed
3587,352,Frontend Developer,Civil Engineering,5.42,Full-Time,2023-12-14,Filled
3588,391,Business Analyst,Civil Engineering,6.7,Internship + PPO,2023-10-31,Filled
3589,794,Cloud Engineer,Electronics & Communication,3.58,Full-Time,2025-04-24,Open
3590,132,Product Analyst,Electronics & Communication,5.93,Internship + PPO,2024-06-14,Closed
3591,640,Associate Consultant,Electrical Engineering,5.74,Full-Time,2024-10-28,Open
3592,320,QA Engineer,Computer Science,11.09,Internship,2025-08-03,Filled
3593,627,Product Analyst,Mechanical Engineering,7.24,Internship + PPO,2024-08-25,Filled
3594,453,Software Engineer,Civil Engineering,5.97,Full-Time,2025-05-14,Closed
3595,499,Cloud Engineer,Electronics & Communication,5.74,Full-Time,2025-09-27,Closed
3596,434,Backend Developer,Artificial Intelligence & ML,7.91,Full-Time,2024-06-22,Filled
3597,799,Data Analyst,Electrical Engineering,3.03,Full-Time,2024-12-22,Filled
3598,561,Graduate Trainee Engineer,Electrical Engineering,16.81,Full-Time,2024-07-07,Open
3599,167,Backend Developer,Business Administration,4.35,Full-Time,2024-09-22,Filled
3600,196,DevOps Engineer,Commerce,5.4,Full-Time,2025-12-02,Filled
3601,874,Associate Consultant,Commerce,8.42,Full-Time,2025-06-17,Filled
3602,316,Systems Engineer,Commerce,6.55,Full-Time,2023-11-11,Filled
3603,238,Full Stack Developer,Mechanical Engineering,6.31,Full-Time,2023-07-15,Filled
3604,961,Product Analyst,Civil Engineering,6.12,Full-Time,2023-08-06,Closed
3605,351,DevOps Engineer,Artificial Intelligence & ML,8.8,Full-Time,2025-04-27,Filled
3606,888,Product Analyst,Electrical Engineering,6.98,Full-Time,2025-06-10,Open
3607,184,DevOps Engineer,Electronics & Communication,8.03,Full-Time,2023-09-30,Open
3608,392,Associate Consultant,Artificial Intelligence & ML,19.25,Full-Time,2025-05-08,Closed
3609,21,Backend Developer,Electronics & Communication,7.13,Internship,2024-02-20,Open
3610,4,Software Engineer,Computer Science,11.72,Full-Time,2024-06-26,Closed
3611,498,Software Engineer,Business Administration,7.92,Full-Time,2026-02-12,Filled
3612,200,Graduate Trainee Engineer,Information Technology,6.89,Full-Time,2025-10-10,Closed
3613,2,Product Analyst,Civil Engineering,4.3,Internship,2025-11-09,Open
3614,306,Graduate Trainee Engineer,Civil Engineering,5.91,Full-Time,2026-03-27,Open
3615,475,ML Engineer,Artificial Intelligence & ML,8.54,Internship + PPO,2025-08-15,Filled
3616,716,QA Engineer,Electrical Engineering,4.88,Full-Time,2025-01-04,Filled
3617,159,Systems Engineer,Commerce,6.88,Full-Time,2024-05-10,Open
3618,262,Frontend Developer,Business Administration,3.68,Full-Time,2023-12-18,Closed
3619,531,Systems Engineer,Electrical Engineering,10.31,Full-Time,2024-10-24,Closed
3620,48,Graduate Trainee Engineer,Electrical Engineering,13.6,Full-Time,2025-07-19,Closed
3621,801,DevOps Engineer,Data Science,5.2,Internship + PPO,2023-08-24,Closed
3622,36,ML Engineer,Electronics & Communication,5.5,Full-Time,2024-03-06,Filled
3623,371,Graduate Trainee Engineer,Computer Science,3.77,Full-Time,2025-12-25,Closed
3624,928,Full Stack Developer,Electronics & Communication,3.86,Full-Time,2024-05-19,Filled
3625,278,Associate Consultant,Civil Engineering,2.5,Full-Time,2025-06-25,Closed
3626,784,Associate Consultant,Information Technology,14.18,Full-Time,2023-12-29,Closed
3627,215,Cloud Engineer,Electrical Engineering,3.88,Full-Time,2023-10-06,Open
3628,380,Systems Engineer,Data Science,7.06,Full-Time,2025-05-28,Filled
3629,224,ML Engineer,Civil Engineering,10.89,Full-Time,2024-05-30,Closed
3630,703,Business Analyst,Data Science,4.08,Internship + PPO,2023-10-25,Closed
3631,934,QA Engineer,Data Science,3.98,Full-Time,2025-09-13,Filled
3632,293,Software Engineer,Commerce,6.24,Full-Time,2026-04-05,Closed
3633,469,Software Engineer,Electrical Engineering,6.22,Full-Time,2024-11-25,Closed
3634,618,Frontend Developer,Artificial Intelligence & ML,3.35,Internship,2025-09-01,Open
3635,161,Backend Developer,Mechanical Engineering,6.98,Full-Time,2023-08-12,Filled
3636,966,Graduate Trainee Engineer,Civil Engineering,4.05,Full-Time,2025-10-16,Filled
3637,737,Graduate Trainee Engineer,Civil Engineering,4.59,Internship,2024-05-15,Filled
3638,72,Associate Consultant,Mechanical Engineering,2.87,Internship + PPO,2025-03-27,Closed
3639,930,Software Engineer,Data Science,4.27,Internship + PPO,2024-04-15,Filled
3640,824,Frontend Developer,Mechanical Engineering,9.06,Full-Time,2025-03-17,Closed
3641,600,Data Scientist,Information Technology,6.47,Full-Time,2024-03-14,Filled
3642,945,Backend Developer,Civil Engineering,5.94,Internship + PPO,2025-01-25,Closed
3643,756,Systems Engineer,Mechanical Engineering,4.06,Full-Time,2023-09-29,Closed
3644,614,Data Analyst,Electrical Engineering,9.43,Full-Time,2026-02-04,Filled
3645,749,Cloud Engineer,Civil Engineering,4.01,Full-Time,2024-04-01,Closed
3646,586,Associate Consultant,Information Technology,6.99,Internship + PPO,2024-06-24,Closed
3647,462,Product Analyst,Information Technology,4.96,Full-Time,2023-08-28,Open
3648,768,ML Engineer,Data Science,4.07,Full-Time,2025-04-17,Open
3649,204,ML Engineer,Computer Science,8.03,Full-Time,2024-10-19,Filled
3650,429,Backend Developer,Information Technology,5.01,Internship,2025-06-17,Filled
3651,982,Business Analyst,Electrical Engineering,2.5,Full-Time,2024-06-16,Filled
3652,557,Systems Engineer,Data Science,8.48,Full-Time,2024-04-30,Filled
3653,225,Product Analyst,Artificial Intelligence & ML,2.71,Internship + PPO,2024-12-16,Closed
3654,785,QA Engineer,Business Administration,5.67,Internship + PPO,2024-12-28,Closed
3655,138,Software Engineer,Data Science,8.83,Internship + PPO,2026-01-05,Filled
3656,774,ML Engineer,Data Science,10.57,Full-Time,2025-11-14,Filled
3657,361,Frontend Developer,Electronics & Communication,8.0,Internship,2025-01-15,Filled
3658,367,Data Scientist,Mechanical Engineering,14.87,Full-Time,2026-04-02,Filled
3659,787,QA Engineer,Computer Science,4.21,Full-Time,2023-08-15,Open
3660,945,DevOps Engineer,Information Technology,3.4,Full-Time,2025-12-29,Open
3661,780,Systems Engineer,Information Technology,3.82,Full-Time,2023-08-21,Filled
3662,32,Data Analyst,Electronics & Communication,5.08,Internship,2023-08-15,Filled
3663,259,Graduate Trainee Engineer,Civil Engineering,8.43,Full-Time,2025-01-23,Closed
3664,917,Full Stack Developer,Data Science,7.23,Full-Time,2023-06-19,Filled
3665,105,Business Analyst,Information Technology,5.02,Full-Time,2025-01-29,Closed
3666,652,Systems Engineer,Business Administration,7.92,Internship,2024-01-17,Open
3667,73,Frontend Developer,Commerce,7.26,Internship,2026-02-12,Closed
3668,187,Software Engineer,Civil Engineering,7.74,Full-Time,2023-07-11,Filled
3669,34,Product Analyst,Information Technology,3.36,Full-Time,2024-11-06,Closed
3670,898,ML Engineer,Computer Science,6.25,Full-Time,2023-09-20,Filled
3671,512,Business Analyst,Mechanical Engineering,7.33,Full-Time,2025-11-16,Open
3672,533,Systems Engineer,Civil Engineering,5.99,Internship,2023-10-25,Filled
3673,630,Software Engineer,Civil Engineering,3.64,Full-Time,2024-05-20,Filled
3674,678,Software Engineer,Data Science,4.46,Full-Time,2024-07-30,Closed
3675,230,Software Engineer,Civil Engineering,6.66,Internship,2025-01-13,Open
3676,273,Business Analyst,Information Technology,4.3,Full-Time,2023-11-23,Filled
3677,987,QA Engineer,Computer Science,3.88,Full-Time,2023-09-29,Filled
3678,157,ML Engineer,Mechanical Engineering,16.84,Full-Time,2024-12-14,Filled
3679,376,Software Engineer,Electrical Engineering,4.8,Full-Time,2023-11-01,Filled
3680,590,Associate Consultant,Computer Science,11.03,Full-Time,2025-06-28,Closed
3681,6,Data Analyst,Electrical Engineering,4.96,Internship,2024-08-18,Filled
3682,381,QA Engineer,Business Administration,2.9,Full-Time,2026-04-17,Filled
3683,173,Software Engineer,Data Science,3.85,Full-Time,2025-03-10,Closed
3684,743,Software Engineer,Data Science,3.68,Full-Time,2025-09-28,Closed
3685,87,Associate Consultant,Electrical Engineering,8.21,Full-Time,2025-11-28,Open
3686,385,Frontend Developer,Information Technology,7.39,Full-Time,2024-01-24,Closed
3687,105,DevOps Engineer,Mechanical Engineering,7.73,Full-Time,2024-11-24,Open
3688,623,Cloud Engineer,Information Technology,5.92,Full-Time,2025-05-08,Open
3689,583,Data Scientist,Computer Science,5.33,Full-Time,2025-04-11,Closed
3690,615,Data Analyst,Civil Engineering,19.34,Full-Time,2025-05-20,Filled
3691,471,Cloud Engineer,Artificial Intelligence & ML,6.9,Full-Time,2024-02-25,Closed
3692,536,Software Engineer,Electronics & Communication,11.1,Full-Time,2026-01-27,Closed
3693,142,Full Stack Developer,Mechanical Engineering,14.6,Full-Time,2023-10-12,Filled
3694,378,Data Analyst,Information Technology,4.07,Full-Time,2025-08-04,Filled
3695,706,Data Analyst,Information Technology,4.78,Full-Time,2025-04-16,Filled
3696,322,Cloud Engineer,Data Science,9.51,Full-Time,2023-11-10,Filled
3697,894,Graduate Trainee Engineer,Artificial Intelligence & ML,5.8,Internship,2024-05-22,Open
3698,648,Frontend Developer,Mechanical Engineering,6.34,Full-Time,2023-12-15,Closed
3699,410,Product Analyst,Mechanical Engineering,5.09,Full-Time,2025-06-27,Open
3700,562,Data Analyst,Computer Science,3.42,Full-Time,2024-11-21,Open
3701,882,Data Analyst,Data Science,7.29,Full-Time,2025-08-13,Closed
3702,580,Software Engineer,Civil Engineering,5.56,Internship,2025-03-28,Filled
3703,200,Business Analyst,Electrical Engineering,6.64,Full-Time,2026-03-18,Filled
3704,145,Backend Developer,Information Technology,5.27,Full-Time,2025-05-13,Filled
3705,223,QA Engineer,Mechanical Engineering,10.52,Full-Time,2023-08-13,Closed
3706,731,Cloud Engineer,Information Technology,4.14,Internship,2026-03-19,Filled
3707,457,Business Analyst,Computer Science,9.15,Internship,2024-06-17,Open
3708,916,Business Analyst,Electrical Engineering,7.4,Full-Time,2025-11-15,Closed
3709,125,DevOps Engineer,Civil Engineering,5.7,Full-Time,2023-08-05,Filled
3710,603,Graduate Trainee Engineer,Electronics & Communication,10.7,Internship + PPO,2025-03-19,Closed
3711,260,Cloud Engineer,Computer Science,4.42,Full-Time,2025-02-05,Filled
3712,432,Data Scientist,Computer Science,5.31,Internship,2026-04-25,Filled
3713,808,ML Engineer,Commerce,5.15,Full-Time,2025-10-25,Filled
3714,715,Full Stack Developer,Mechanical Engineering,7.05,Internship,2024-02-18,Open
3715,961,Data Scientist,Computer Science,6.75,Full-Time,2024-09-23,Filled
3716,20,ML Engineer,Computer Science,3.22,Full-Time,2023-12-21,Closed
3717,913,Associate Consultant,Information Technology,2.76,Internship + PPO,2024-09-29,Closed
3718,968,Associate Consultant,Civil Engineering,8.96,Full-Time,2023-12-19,Filled
3719,340,Software Engineer,Commerce,8.55,Internship + PPO,2023-09-29,Filled
3720,282,Data Analyst,Electronics & Communication,15.0,Full-Time,2026-03-31,Filled
3721,519,Systems Engineer,Information Technology,9.05,Full-Time,2025-12-12,Open
3722,498,ML Engineer,Electronics & Communication,11.84,Full-Time,2024-03-04,Filled
3723,238,DevOps Engineer,Artificial Intelligence & ML,2.5,Full-Time,2026-04-23,Closed
3724,202,Systems Engineer,Information Technology,10.64,Full-Time,2025-02-16,Open
3725,233,Systems Engineer,Commerce,4.17,Internship + PPO,2025-04-17,Open
3726,39,Product Analyst,Electronics & Communication,6.81,Full-Time,2024-11-08,Filled
3727,58,Frontend Developer,Mechanical Engineering,4.49,Full-Time,2025-05-29,Closed
3728,940,Systems Engineer,Electrical Engineering,4.17,Full-Time,2025-01-31,Closed
3729,160,Business Analyst,Data Science,6.91,Full-Time,2023-08-30,Filled
3730,167,Frontend Developer,Electronics & Communication,5.31,Full-Time,2025-10-21,Filled
3731,697,Backend Developer,Business Administration,7.05,Full-Time,2026-02-06,Filled
3732,700,ML Engineer,Commerce,3.97,Full-Time,2025-11-04,Filled
3733,752,Graduate Trainee Engineer,Data Science,5.07,Internship + PPO,2025-08-15,Filled
3734,160,DevOps Engineer,Information Technology,9.53,Full-Time,2024-12-22,Filled
3735,606,Software Engineer,Electrical Engineering,9.77,Full-Time,2023-11-18,Closed
3736,452,Associate Consultant,Electronics & Communication,4.6,Full-Time,2023-10-22,Filled
3737,768,Systems Engineer,Artificial Intelligence & ML,13.25,Full-Time,2024-03-04,Filled
3738,812,Graduate Trainee Engineer,Civil Engineering,13.92,Full-Time,2024-03-30,Filled
3739,808,Software Engineer,Data Science,11.36,Full-Time,2024-06-22,Closed
3740,330,QA Engineer,Artificial Intelligence & ML,6.15,Internship,2026-03-06,Closed
3741,340,Backend Developer,Data Science,4.84,Internship,2026-04-24,Filled
3742,773,QA Engineer,Business Administration,3.02,Full-Time,2025-12-19,Open
3743,276,Software Engineer,Artificial Intelligence & ML,5.86,Full-Time,2023-10-15,Open
3744,816,DevOps Engineer,Electronics & Communication,4.79,Internship + PPO,2023-06-07,Filled
3745,295,Software Engineer,Business Administration,10.01,Full-Time,2024-10-27,Open
3746,990,ML Engineer,Electrical Engineering,8.54,Internship,2024-08-30,Open
3747,781,Systems Engineer,Mechanical Engineering,2.87,Full-Time,2023-11-18,Filled
3748,252,Systems Engineer,Information Technology,6.1,Internship,2024-06-26,Open
3749,909,QA Engineer,Commerce,4.67,Full-Time,2025-05-28,Closed
3750,677,Software Engineer,Business Administration,2.5,Full-Time,2024-05-31,Open
3751,144,ML Engineer,Mechanical Engineering,3.92,Internship + PPO,2024-06-04,Open
3752,615,Data Scientist,Information Technology,5.63,Internship,2025-11-02,Open
3753,603,ML Engineer,Electronics & Communication,5.36,Full-Time,2025-08-02,Open
3754,291,Data Analyst,Artificial Intelligence & ML,7.6,Full-Time,2023-07-04,Filled
3755,120,Product Analyst,Electrical Engineering,2.99,Full-Time,2024-04-05,Closed
3756,697,ML Engineer,Electronics & Communication,3.54,Full-Time,2024-01-26,Filled
3757,897,ML Engineer,Data Science,3.97,Internship,2025-07-21,Open
3758,685,Cloud Engineer,Business Administration,4.45,Internship + PPO,2023-09-27,Open
3759,532,Product Analyst,Data Science,7.38,Full-Time,2025-10-05,Filled
3760,781,Data Analyst,Computer Science,5.06,Full-Time,2024-01-13,Closed
